layers,lr,batch,val_acc,error,time_s,co2_kg
"(256,)",0.001,128,0.7911522633744856,0.20884773662551437,0.4922971725463867,3.361098807844809e-06
"(256,)",0.001,256,0.7849794238683128,0.21502057613168724,0.47354769706726074,3.0162812232505295e-06
"(256,)",0.005,16,0.8004115226337448,0.19958847736625518,1.11484694480896,4.219909469701135e-06
"(256,)",0.005,32,0.7962962962962963,0.20370370370370372,0.7658975124359131,3.743268677039627e-06
"(256,)",0.005,64,0.7973251028806584,0.2026748971193416,0.5647392272949219,3.462578835738302e-06
"(256,)",0.005,128,0.8065843621399177,0.1934156378600823,0.4866478443145752,3.367955678229375e-06
"(256,)",0.005,256,0.7942386831275721,0.20576131687242794,0.4820983409881592,3.345046394922509e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.0621984004974365,4.337618675123927e-06
"(256,)",0.01,32,0.7942386831275721,0.20576131687242794,0.6925604343414307,3.6258476289176874e-06
"(256,)",0.01,64,0.801440329218107,0.19855967078189296,0.5247941017150879,3.3999202633243973e-06
"(256,)",0.01,128,0.7993827160493827,0.2006172839506173,0.4505274295806885,3.306280156908221e-06
"(256,)",0.01,256,0.8076131687242798,0.1923868312757202,0.4568748474121094,3.3071805512029835e-06
"(256,)",0.05,16,0.7674897119341564,0.23251028806584362,1.0277743339538574,4.291047892859275e-06
"(256,)",0.05,32,0.7623456790123457,0.23765432098765427,0.6172144412994385,3.5274712547607184e-06
"(256,)",0.05,64,0.7746913580246914,0.22530864197530864,0.4235503673553467,3.277832184301921e-06
"(256,)",0.05,128,0.7829218106995884,0.21707818930041156,0.3365163803100586,3.161017618892277e-06
"(256,)",0.05,256,0.7767489711934157,0.22325102880658432,0.37102580070495605,3.2250528654037673e-06
"(512,)",0.0001,16,0.7870370370370371,0.2129629629629629,1.7541742324829102,5.468332640059041e-06
"(512,)",0.0001,32,0.7849794238683128,0.21502057613168724,1.217797040939331,4.363691395654458e-06
"(512,)",0.0001,64,0.7808641975308642,0.21913580246913578,0.9472153186798096,4.138933750563616e-06
"(512,)",0.0001,128,0.7757201646090535,0.22427983539094654,0.9577691555023193,4.130855593481566e-06
"(512,)",0.0001,256,0.7592592592592593,0.2407407407407407,1.091132402420044,4.291997906120661e-06
"(512,)",0.0005,16,0.7952674897119342,0.20473251028806583,1.7523729801177979,5.382747647935698e-06
"(512,)",0.0005,32,0.7952674897119342,0.20473251028806583,1.2188220024108887,4.2851285808366625e-06
"(512,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.9446439743041992,3.42866430196877e-06
"(512,)",0.0005,128,0.7932098765432098,0.20679012345679015,0.947202205657959,4.1211207338397535e-06
"(512,)",0.0005,256,0.7849794238683128,0.21502057613168724,1.096325159072876,4.385797618470432e-06
"(512,)",0.001,16,0.7983539094650206,0.2016460905349794,1.7040929794311523,4.41415797873e-06
"(512,)",0.001,32,0.7962962962962963,0.20370370370370372,1.2020092010498047,4.63817057572649e-06
"(512,)",0.001,64,0.7942386831275721,0.20576131687242794,0.9582252502441406,4.129910682211354e-06
"(512,)",0.001,128,0.7921810699588477,0.20781893004115226,0.9568240642547607,4.155181314506175e-06
"(512,)",0.001,256,0.7932098765432098,0.20679012345679015,1.0926523208618164,4.397389078717793e-06
"(512,)",0.005,16,0.7911522633744856,0.20884773662551437,1.5039336681365967,5.033630538249753e-06
"(512,)",0.005,32,0.7860082304526749,0.21399176954732513,1.0763037204742432,4.387309707647293e-06
"(512,)",0.005,64,0.7890946502057613,0.2109053497942387,0.8882477283477783,3.975381734286009e-06
"(512,)",0.005,128,0.7993827160493827,0.2006172839506173,0.9250779151916504,4.030347436144177e-06
"(512,)",0.005,256,0.7973251028806584,0.2026748971193416,1.089944839477539,4.372776791492487e-06
"(512,)",0.01,16,0.7890946502057613,0.2109053497942387,1.4498722553253174,5.065373737076295e-06
"(512,)",0.01,32,0.7870370370370371,0.2129629629629629,0.9548554420471191,4.1314000865647995e-06
"(512,)",0.01,64,0.779835390946502,0.220164609053498,0.7688815593719482,3.764171188859591e-06
"(512,)",0.01,128,0.7973251028806584,0.2026748971193416,0.8051204681396484,3.830184255781749e-06
"(512,)",0.01,256,0.7911522633744856,0.20884773662551437,1.0552077293395996,4.333742830030149e-06
"(512,)",0.05,16,0.7417695473251029,0.2582304526748971,1.3836874961853027,4.9882164112442024e-06
"(512,)",0.05,32,0.7664609053497943,0.23353909465020573,0.842355489730835,3.915870054962778e-06
"(512,)",0.05,64,0.7788065843621399,0.2211934156378601,0.6294867992401123,3.566607646406759e-06
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.630103588104248,3.545449174492611e-06
"(512,)",0.05,256,0.7777777777777778,0.2222222222222222,0.8274295330047607,3.8458709017179545e-06
"(32, 32)",0.0001,16,0.779835390946502,0.220164609053498,1.1210179328918457,4.44352303861471e-06
"(32, 32)",0.0001,32,0.7849794238683128,0.21502057613168724,0.6289689540863037,3.5738368703242083e-06
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.37773895263671875,3.249663368467822e-06
"(32, 32)",0.0001,128,0.7746913580246914,0.22530864197530864,0.25681471824645996,3.0629586115936253e-06
"(32, 32)",0.0001,256,0.7386831275720165,0.2613168724279835,0.1848452091217041,2.979586549101266e-06
"(32, 32)",0.0005,16,0.7860082304526749,0.21399176954732513,1.1289451122283936,4.457662382695337e-06
"(32, 32)",0.0005,32,0.7880658436213992,0.2119341563786008,0.6289341449737549,2.845639223095589e-06
"(32, 32)",0.0005,64,0.7849794238683128,0.21502057613168724,0.38498997688293457,3.2461736513415264e-06
"(32, 32)",0.0005,128,0.7829218106995884,0.21707818930041156,0.2638661861419678,3.086461417240829e-06
"(32, 32)",0.0005,256,0.7870370370370371,0.2129629629629629,0.19127988815307617,2.3707842857256932e-06
"(32, 32)",0.001,16,0.7911522633744856,0.20884773662551437,1.113191843032837,4.446206119385737e-06
"(32, 32)",0.001,32,0.7962962962962963,0.20370370370370372,0.6276671886444092,3.5705868759511143e-06
"(32, 32)",0.001,64,0.7890946502057613,0.2109053497942387,0.3850128650665283,3.2562034823535816e-06
"(32, 32)",0.001,128,0.7932098765432098,0.20679012345679015,0.27560877799987793,3.096836711203245e-06
"(32, 32)",0.001,256,0.7880658436213992,0.2119341563786008,0.1929183006286621,2.9939362194010765e-06
"(32, 32)",0.005,16,0.8024691358024691,0.19753086419753085,1.1507794857025146,4.553590762550754e-06
"(32, 32)",0.005,32,0.7870370370370371,0.2129629629629629,0.6292660236358643,3.5752524173972504e-06
"(32, 32)",0.005,64,0.7849794238683128,0.21502057613168724,0.39012742042541504,3.2492838963106874e-06
"(32, 32)",0.005,128,0.7952674897119342,0.20473251028806583,0.2679288387298584,3.0816884261534614e-06
"(32, 32)",0.005,256,0.8004115226337448,0.19958847736625518,0.1932384967803955,2.99203771969358e-06
"(32, 32)",0.01,16,0.7788065843621399,0.2211934156378601,1.1051273345947266,4.422204718955308e-06
"(32, 32)",0.01,32,0.7829218106995884,0.21707818930041156,0.6185929775238037,3.5680602324659057e-06
"(32, 32)",0.01,64,0.7839506172839507,0.21604938271604934,0.3947601318359375,3.2662450996542465e-06
"(32, 32)",0.01,128,0.7911522633744856,0.20884773662551437,0.2606329917907715,3.060196637247261e-06
"(32, 32)",0.01,256,0.8117283950617284,0.18827160493827155,0.18008112907409668,2.967017787314941e-06
"(32, 32)",0.05,16,0.7458847736625515,0.25411522633744854,0.8397901058197021,3.873600215562556e-06
"(32, 32)",0.05,32,0.7314814814814815,0.2685185185185185,0.5955104827880859,3.5198994982454088e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.3516383171081543,3.1864316163786386e-06
"(32, 32)",0.05,128,0.7777777777777778,0.2222222222222222,0.2379751205444336,3.0475637252118314e-06
"(32, 32)",0.05,256,0.7818930041152263,0.21810699588477367,0.16740870475769043,2.9209928473991724e-06
"(64, 64)",0.0001,16,0.7932098765432098,0.20679012345679015,1.4428904056549072,5.080425867213534e-06
"(64, 64)",0.0001,32,0.7901234567901234,0.2098765432098766,0.856529951095581,3.935716651231352e-06
"(64, 64)",0.0001,64,0.7870370370370371,0.2129629629629629,0.5415060520172119,3.442440339065294e-06
"(64, 64)",0.0001,128,0.7736625514403292,0.22633744855967075,0.5137488842010498,3.4027604776542325e-06
"(64, 64)",0.0001,256,0.7582304526748971,0.24176954732510292,0.41068434715270996,3.2724508947753904e-06
"(64, 64)",0.0005,16,0.8004115226337448,0.19958847736625518,1.4380760192871094,4.959811236700892e-06
"(64, 64)",0.0005,32,0.7942386831275721,0.20576131687242794,0.8130538463592529,3.841494037273589e-06
"(64, 64)",0.0005,64,0.7942386831275721,0.20576131687242794,0.5623183250427246,3.4797684637731774e-06
"(64, 64)",0.0005,128,0.7942386831275721,0.20576131687242794,0.49185967445373535,3.393450522781592e-06
"(64, 64)",0.0005,256,0.7890946502057613,0.2109053497942387,0.3999178409576416,3.2612974093774483e-06
"(64, 64)",0.001,16,0.7962962962962963,0.20370370370370372,1.4457905292510986,5.103406191160019e-06
"(64, 64)",0.001,32,0.7993827160493827,0.2006172839506173,0.8247628211975098,3.7977384696902812e-06
"(64, 64)",0.001,64,0.7911522633744856,0.20884773662551437,0.5734636783599854,3.4736361700878007e-06
"(64, 64)",0.001,128,0.8024691358024691,0.19753086419753085,0.4885711669921875,3.364548233985594e-06
"(64, 64)",0.001,256,0.7921810699588477,0.20781893004115226,0.41373658180236816,3.0696961025815458e-06
"(64, 64)",0.005,16,0.7952674897119342,0.20473251028806583,1.4170355796813965,5.020771703026775e-06
"(64, 64)",0.005,32,0.7983539094650206,0.2016460905349794,0.8120307922363281,3.826541294823701e-06
"(64, 64)",0.005,64,0.8055555555555556,0.19444444444444442,0.5466458797454834,3.4410598116370856e-06
"(64, 64)",0.005,128,0.7983539094650206,0.2016460905349794,0.522531270980835,3.4211816981062995e-06
"(64, 64)",0.005,256,0.8045267489711934,0.19547325102880664,0.4213674068450928,3.267950314440613e-06
"(64, 64)",0.01,16,0.7870370370370371,0.2129629629629629,1.4018054008483887,4.996665874663909e-06
"(64, 64)",0.01,32,0.8024691358024691,0.19753086419753085,0.8108937740325928,3.823195100178732e-06
"(64, 64)",0.01,64,0.8096707818930041,0.19032921810699588,0.5286660194396973,3.41870858903395e-06
"(64, 64)",0.01,128,0.7973251028806584,0.2026748971193416,0.47722959518432617,3.0833277792592173e-06
"(64, 64)",0.01,256,0.7973251028806584,0.2026748971193416,0.4510951042175293,3.3047360636035897e-06
"(64, 64)",0.05,16,0.7181069958847737,0.28189300411522633,1.3690626621246338,4.625049887039969e-06
"(64, 64)",0.05,32,0.7551440329218106,0.24485596707818935,0.7701683044433594,3.5717780187017583e-06
"(64, 64)",0.05,64,0.7767489711934157,0.22325102880658432,0.5081818103790283,3.398597105029596e-06
"(64, 64)",0.05,128,0.7582304526748971,0.24176954732510292,0.42232441902160645,3.2706575392400166e-06
"(64, 64)",0.05,256,0.8004115226337448,0.19958847736625518,0.3567628860473633,2.909698501443912e-06
"(128, 128)",0.0001,16,0.7757201646090535,0.22427983539094654,3.9269065856933594,8.64771338978205e-06
"(128, 128)",0.0001,32,0.7767489711934157,0.22325102880658432,2.2998430728912354,5.435345003273885e-06
"(128, 128)",0.0001,64,0.7839506172839507,0.21604938271604934,1.582951307296753,5.139061266534966e-06
"(128, 128)",0.0001,128,0.7829218106995884,0.21707818930041156,1.548233985900879,4.868976982972103e-06
"(128, 128)",0.0001,256,0.7664609053497943,0.23353909465020573,1.6937978267669678,5.554714923574999e-06
"(128, 128)",0.0005,16,0.7973251028806584,0.2026748971193416,3.930588722229004,8.66359249195284e-06
"(128, 128)",0.0005,32,0.7932098765432098,0.20679012345679015,2.2910733222961426,6.199193736817561e-06
"(128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,1.523423671722412,5.070563151242849e-06
"(128, 128)",0.0005,128,0.7921810699588477,0.20781893004115226,1.4379360675811768,5.068390350975292e-06
"(128, 128)",0.0005,256,0.7788065843621399,0.2211934156378601,1.679426908493042,5.438539989022857e-06
"(128, 128)",0.001,16,0.7942386831275721,0.20576131687242794,3.9475135803222656,8.693035949268921e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,2.3137903213500977,6.14046411849334e-06
"(128, 128)",0.001,64,0.7942386831275721,0.20576131687242794,1.5339069366455078,5.1502542138975494e-06
"(128, 128)",0.001,128,0.7911522633744856,0.20884773662551437,1.4323875904083252,5.002697195159932e-06
"(128, 128)",0.001,256,0.7932098765432098,0.20679012345679015,1.6753766536712646,5.425375848570496e-06
"(128, 128)",0.005,16,0.7901234567901234,0.2098765432098766,3.850611686706543,8.499513483508617e-06
"(128, 128)",0.005,32,0.7870370370370371,0.2129629629629629,2.217647075653076,6.031209651796523e-06
"(128, 128)",0.005,64,0.7983539094650206,0.2016460905349794,1.4538075923919678,5.114780009805075e-06
"(128, 128)",0.005,128,0.7870370370370371,0.2129629629629629,1.4120533466339111,4.970673522620332e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,1.6514952182769775,5.3131460498294634e-06
"(128, 128)",0.01,16,0.7839506172839507,0.21604938271604934,3.8588335514068604,8.63606578063693e-06
"(128, 128)",0.01,32,0.7952674897119342,0.20473251028806583,2.195718288421631,5.673704172880019e-06
"(128, 128)",0.01,64,0.7952674897119342,0.20473251028806583,1.38942551612854,4.586749882425761e-06
"(128, 128)",0.01,128,0.7880658436213992,0.2119341563786008,1.3907301425933838,5.0261562530236245e-06
"(128, 128)",0.01,256,0.7757201646090535,0.22427983539094654,1.5056004524230957,5.263745971858365e-06
"(128, 128)",0.05,16,0.7767489711934157,0.22325102880658432,3.8139991760253906,8.517748507464753e-06
"(128, 128)",0.05,32,0.7705761316872428,0.22942386831275718,2.1122756004333496,5.981553605307423e-06
"(128, 128)",0.05,64,0.7829218106995884,0.21707818930041156,1.3902175426483154,5.008654841450527e-06
"(128, 128)",0.05,128,0.7849794238683128,0.21502057613168724,1.2466545104980469,4.792630616541179e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,1.361938714981079,4.9832475787942395e-06
"(256, 256)",0.0001,16,0.8055555555555556,0.19444444444444442,9.678948879241943,1.7883552659972685e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,7.509006500244141,1.446381707892135e-05
"(256, 256)",0.0001,64,0.7829218106995884,0.21707818930041156,7.023401737213135,1.4053209259158398e-05
"(256, 256)",0.0001,128,0.7870370370370371,0.2129629629629629,4.697141408920288,1.0250646264219074e-05
"(256, 256)",0.0001,256,0.7808641975308642,0.21913580246913578,2.883484363555908,7.257239901891825e-06
"(256, 256)",0.0005,16,0.8076131687242798,0.1923868312757202,9.54140329360962,1.734653716036921e-05
"(256, 256)",0.0005,32,0.801440329218107,0.19855967078189296,7.556349515914917,1.4957426586321696e-05
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,6.9554431438446045,1.3905071434062202e-05
"(256, 256)",0.0005,128,0.8024691358024691,0.19753086419753085,4.687992811203003,1.0811976363998426e-05
"(256, 256)",0.0005,256,0.7870370370370371,0.2129629629629629,2.9349563121795654,7.576373118937133e-06
"(256, 256)",0.001,16,0.8127572016460906,0.18724279835390945,9.481741905212402,1.750403515917525e-05
"(256, 256)",0.001,32,0.8076131687242798,0.1923868312757202,7.616650104522705,1.4613044039432446e-05
"(256, 256)",0.001,64,0.8127572016460906,0.18724279835390945,6.890587568283081,1.3878928347517205e-05
"(256, 256)",0.001,128,0.8189300411522634,0.18106995884773658,4.716310024261475,1.053116760335971e-05
"(256, 256)",0.001,256,0.7983539094650206,0.2016460905349794,2.859685182571411,7.344148721268073e-06
"(256, 256)",0.005,16,0.8106995884773662,0.18930041152263377,9.393572568893433,1.737942497263837e-05
"(256, 256)",0.005,32,0.7911522633744856,0.20884773662551437,7.245906352996826,1.432883405640316e-05
"(256, 256)",0.005,64,0.8127572016460906,0.18724279835390945,6.630621910095215,1.3843053304861733e-05
"(256, 256)",0.005,128,0.8034979423868313,0.19650205761316875,4.496910810470581,1.0205160115842593e-05
"(256, 256)",0.005,256,0.8117283950617284,0.18827160493827155,2.7762105464935303,7.317704674362689e-06
"(256, 256)",0.01,16,0.7921810699588477,0.20781893004115226,9.471925020217896,1.7613347867034958e-05
"(256, 256)",0.01,32,0.8034979423868313,0.19650205761316875,6.536833047866821,1.290676333450167e-05
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,6.453746557235718,1.3299976446373453e-05
"(256, 256)",0.01,128,0.8055555555555556,0.19444444444444442,4.168827056884766,9.552022906203472e-06
"(256, 256)",0.01,256,0.7788065843621399,0.2211934156378601,2.721364736557007,7.221926811614617e-06
"(256, 256)",0.05,16,0.7325102880658436,0.2674897119341564,9.62634015083313,1.773748284834887e-05
"(256, 256)",0.05,32,0.7448559670781894,0.25514403292181065,6.308652877807617,1.2670727648835645e-05
"(256, 256)",0.05,64,0.7818930041152263,0.21810699588477367,6.3256611824035645,1.321342687100887e-05
"(256, 256)",0.05,128,0.7674897119341564,0.23251028806584362,4.302358865737915,9.975025789164004e-06
"(256, 256)",0.05,256,0.7767489711934157,0.22325102880658432,2.641101360321045,7.292403848759713e-06
"(512, 512)",0.0001,16,0.8096707818930041,0.19032921810699588,79.23187708854675,0.00012704000709768347
