n_layers,n_neurons,learning_rate,batch_size,val_accuracy,error,time_s,co2_kg
5,128,0.0001,256,0.7921810699588477,0.20781893004115226,3.4719135761260986,7.703430503316147e-06
6,512,0.001,128,0.801440329218107,0.19855967078189296,64.82090044021606,0.00010833590780392299
2,64,0.001,32,0.7993827160493827,0.2006172839506173,0.8308711051940918,2.820412884744324e-06
4,128,0.005,32,0.8004115226337448,0.19958847736625518,5.513916015625,1.0449781646687145e-05
1,256,0.05,256,0.7767489711934157,0.22325102880658432,0.4317305088043213,2.2035825321682835e-06
5,256,0.005,64,0.7911522633744856,0.20884773662551437,19.298967599868774,3.4884936708384964e-05
4,64,0.005,64,0.7860082304526749,0.21399176954732513,1.0131793022155762,3.153136049593754e-06
3,32,0.0005,32,0.7870370370370371,0.2129629629629629,0.8087751865386963,2.792730431418185e-06
3,256,0.01,64,0.801440329218107,0.19855967078189296,10.52336573600769,2.012631343271784e-05
1,32,0.001,64,0.7880658436213992,0.2119341563786008,0.244093656539917,1.8646594115311828e-06
2,32,0.0001,16,0.779835390946502,0.220164609053498,1.146409511566162,3.328396075426872e-06
5,256,0.01,64,0.7911522633744856,0.20884773662551437,21.5161292552948,3.868853727184901e-05
1,128,0.05,256,0.7818930041152263,0.21810699588477367,0.19495511054992676,1.7996350765938132e-06
4,512,0.01,256,0.8168724279835391,0.1831275720164609,21.51048517227173,3.8175094683946555e-05
3,512,0.01,64,0.7767489711934157,0.22325102880658432,62.04806184768677,0.00010816145994930255
4,64,0.005,256,0.7962962962962963,0.20370370370370372,2.111150026321411,4.971217905007031e-06
4,512,0.01,32,0.7860082304526749,0.21399176954732513,155.1769139766693,0.0002593742098600763
1,128,0.0001,16,0.7818930041152263,0.21810699588477367,0.9322924613952637,2.986098185936414e-06
3,64,0.01,128,0.7993827160493827,0.2006172839506173,0.6747515201568604,2.5599277640845675e-06
4,128,0.005,128,0.7921810699588477,0.20781893004115226,2.849972724914551,6.190984956664941e-06
6,32,0.0001,128,0.7870370370370371,0.2129629629629629,0.5622801780700684,2.4029512584801755e-06
3,128,0.005,32,0.7962962962962963,0.20370370370370372,3.7670137882232666,7.614441248577059e-06
2,64,0.005,128,0.7983539094650206,0.2016460905349794,0.4730372428894043,2.2555253013979984e-06
1,256,0.0001,128,0.7674897119341564,0.23251028806584362,0.4790210723876953,2.2638238855121512e-06
2,128,0.0005,128,0.7921810699588477,0.20781893004115226,1.5324103832244873,4.018884222726905e-06
1,512,0.01,256,0.7911522633744856,0.20884773662551437,1.0544688701629639,3.207453024413356e-06
4,512,0.001,256,0.8127572016460906,0.18724279835390945,22.678242444992065,3.991030894460097e-05
6,32,0.05,128,0.7695473251028807,0.2304526748971193,0.5099573135375977,2.304138871275042e-06
4,64,0.01,32,0.7942386831275721,0.20576131687242794,1.4550879001617432,3.829674327935789e-06
6,32,0.05,32,0.6327160493827161,0.3672839506172839,0.672020673751831,2.578586289069043e-06
1,128,0.0005,128,0.7829218106995884,0.21707818930041156,0.28319787979125977,1.9507844139884473e-06
5,64,0.005,32,0.8034979423868313,0.19650205761316875,1.8712077140808105,4.553964361883992e-06
4,32,0.0001,32,0.7808641975308642,0.21913580246913578,0.9990720748901367,3.1024535735246242e-06
1,256,0.05,128,0.7829218106995884,0.21707818930041156,0.31831979751586914,2.021227216591584e-06
4,512,0.005,64,0.7695473251028807,0.2304526748971193,72.53867602348328,0.00012135731388749974
3,64,0.005,32,0.7962962962962963,0.20370370370370372,1.1848433017730713,4.614261897491611e-06
1,64,0.05,256,0.7777777777777778,0.2222222222222222,0.1601428985595703,2.913112374112036e-06
3,64,0.005,64,0.7993827160493827,0.2006172839506173,0.7830023765563965,3.7860607021198226e-06
6,256,0.0005,128,0.7993827160493827,0.2006172839506173,22.004292726516724,4.190869045394025e-05
2,256,0.01,32,0.8034979423868313,0.19650205761316875,7.165335416793823,1.3800466733045062e-05
6,128,0.005,128,0.7890946502057613,0.2109053497942387,4.199077844619751,9.286481999098493e-06
4,256,0.05,32,0.6327160493827161,0.3672839506172839,11.22130799293518,2.0347310225044292e-05
1,256,0.001,128,0.7911522633744856,0.20884773662551437,0.49646997451782227,3.3916797659804155e-06
1,64,0.001,128,0.7890946502057613,0.2109053497942387,0.2123878002166748,3.040465459130058e-06
4,128,0.001,256,0.7932098765432098,0.20679012345679015,5.713801860809326,1.2447837254304843e-05
1,256,0.01,64,0.801440329218107,0.19855967078189296,0.6583988666534424,3.6093552649460567e-06
2,32,0.001,64,0.7890946502057613,0.2109053497942387,0.5989460945129395,3.5449089373062285e-06
6,512,0.05,128,0.6646090534979424,0.3353909465020576,59.48767971992493,9.858284416927093e-05
5,32,0.001,64,0.7962962962962963,0.20370370370370372,0.7284200191497803,3.693895318570959e-06
2,32,0.0001,64,0.7777777777777778,0.2222222222222222,0.3889455795288086,3.2334431544914353e-06
1,128,0.01,256,0.7921810699588477,0.20781893004115226,0.23708176612854004,2.4450901972907517e-06
2,256,0.005,128,0.8034979423868313,0.19650205761316875,4.628614902496338,1.0352004685992773e-05
3,32,0.01,32,0.7808641975308642,0.21913580246913578,0.7653734683990479,3.369595266878245e-06
3,256,0.001,64,0.7870370370370371,0.2129629629629629,11.143297672271729,2.1046446687933785e-05
5,512,0.01,128,0.772633744855967,0.22736625514403297,45.0173614025116,8.593959580043176e-05
4,32,0.05,64,0.7345679012345679,0.26543209876543206,0.5459079742431641,3.4839327059810867e-06
1,128,0.005,256,0.7880658436213992,0.2119341563786008,0.2469339370727539,3.039308457180241e-06
2,64,0.001,128,0.8024691358024691,0.19753086419753085,0.4717881679534912,3.3542600312273777e-06
3,64,0.05,32,0.7901234567901234,0.2098765432098766,1.0487301349639893,4.378008795036325e-06
1,128,0.0005,16,0.8055555555555556,0.19444444444444442,0.9183413982391357,4.037553464198458e-06
1,256,0.001,64,0.7921810699588477,0.20781893004115226,0.5833766460418701,3.507523181153793e-06
4,256,0.01,64,0.7932098765432098,0.20679012345679015,14.711475610733032,2.747860417887911e-05
5,256,0.01,128,0.7911522633744856,0.20884773662551437,14.0095055103302,2.7220571352699128e-05
4,512,0.0001,256,0.8106995884773662,0.18930041152263377,21.072452545166016,3.720580540007442e-05
3,128,0.05,32,0.7345679012345679,0.26543209876543206,1.987299919128418,5.8236742331799545e-06
1,512,0.0005,128,0.7932098765432098,0.20679012345679015,0.9249577522277832,4.0468535303932875e-06
4,32,0.005,256,0.7973251028806584,0.2026748971193416,0.3205704689025879,3.164152346202359e-06
5,32,0.01,256,0.7777777777777778,0.2222222222222222,0.38963818550109863,3.250475426602124e-06
4,128,0.05,256,0.7921810699588477,0.20781893004115226,1.9473037719726562,5.8250764256907095e-06
1,64,0.01,128,0.7860082304526749,0.21399176954732513,0.19941353797912598,3.0004830580313166e-06
1,256,0.0001,256,0.742798353909465,0.257201646090535,0.47514867782592773,3.3713670437573982e-06
4,512,0.005,256,0.8004115226337448,0.19958847736625518,20.30764937400818,3.575942486813287e-05
5,32,0.01,128,0.8034979423868313,0.19650205761316875,0.47895336151123047,3.383758359286128e-06
4,32,0.05,128,0.7685185185185185,0.2314814814814815,0.37290000915527344,3.2398669397130816e-06
3,128,0.001,16,0.7973251028806584,0.2026748971193416,6.202948331832886,1.2321265658429133e-05
1,32,0.005,64,0.7890946502057613,0.2109053497942387,0.2328934669494629,3.021626238034375e-06
1,256,0.0005,128,0.7880658436213992,0.2119341563786008,0.457836389541626,3.31459129947008e-06
6,64,0.005,128,0.7942386831275721,0.20576131687242794,1.3240671157836914,4.9058604554616145e-06
5,512,0.05,128,0.6327160493827161,0.3672839506172839,25.488067865371704,4.235060598914551e-05
4,128,0.0005,128,0.7962962962962963,0.20370370370370372,2.9157609939575195,7.153057250955291e-06
2,256,0.05,64,0.7818930041152263,0.21810699588477367,6.6412718296051025,1.3310893049486832e-05
5,128,0.0005,64,0.7993827160493827,0.2006172839506173,4.5137951374053955,9.444986497498166e-06
2,64,0.0005,32,0.7942386831275721,0.20576131687242794,0.8114938735961914,3.864939381628948e-06
3,64,0.0001,256,0.7716049382716049,0.22839506172839508,0.589557409286499,3.528136703765393e-06
4,32,0.005,128,0.7911522633744856,0.20884773662551437,0.4345402717590332,3.342383304858988e-06
2,64,0.01,128,0.7973251028806584,0.2026748971193416,0.45601963996887207,3.339981083105614e-06
6,256,0.0001,128,0.8034979423868313,0.19650205761316875,18.876744508743286,3.401249243749063e-05
5,128,0.05,32,0.6327160493827161,0.3672839506172839,6.5362279415130615,1.2937258425686073e-05
5,512,0.0001,128,0.7942386831275721,0.20576131687242794,47.41691040992737,7.377450707866748e-05
1,32,0.05,128,0.7808641975308642,0.21913580246913578,0.14766860008239746,2.9630596012572455e-06
1,128,0.005,128,0.7962962962962963,0.20370370370370372,0.29619431495666504,3.145346198412423e-06
4,512,0.0005,32,0.7952674897119342,0.20473251028806583,123.96229243278503,0.00018792664735132293
1,64,0.001,256,0.7849794238683128,0.21502057613168724,0.14911580085754395,2.9631288944331765e-06
1,32,0.001,128,0.7788065843621399,0.2211934156378601,0.1598966121673584,2.9511981794230223e-06
4,512,0.05,256,0.6337448559670782,0.3662551440329218,15.337633609771729,5.0556518215016493e-05
1,512,0.0005,16,0.7952674897119342,0.20473251028806583,1.6812596321105957,5.287519024284532e-06
1,64,0.0001,64,0.7664609053497943,0.23353909465020573,0.30365490913391113,3.1570709207676136e-06
1,128,0.001,256,0.7870370370370371,0.2129629629629629,0.2512335777282715,3.0632912295444904e-06
3,128,0.01,32,0.8055555555555556,0.19444444444444442,3.550621747970581,8.26795734907041e-06
3,64,0.001,64,0.7921810699588477,0.20781893004115226,0.7892208099365234,3.7868885549791657e-06
1,128,0.001,64,0.7921810699588477,0.20781893004115226,0.38547420501708984,3.2745496808698312e-06
1,512,0.05,128,0.7849794238683128,0.21502057613168724,0.606121301651001,3.5685556572369596e-06
3,32,0.01,64,0.7818930041152263,0.21810699588477367,0.48805999755859375,3.398535953526813e-06
2,256,0.005,64,0.8127572016460906,0.18724279835390945,6.723931550979614,1.4269726308458446e-05
1,32,0.05,256,0.7932098765432098,0.20679012345679015,0.11052918434143066,2.9270984050489817e-06
4,256,0.0001,32,0.8024691358024691,0.19753086419753085,17.34712553024292,3.0351296080633723e-05
2,256,0.05,32,0.7448559670781894,0.25514403292181065,7.108753204345703,1.3302519841595377e-05
5,32,0.05,128,0.7962962962962963,0.20370370370370372,0.4418678283691406,3.335555638276884e-06
5,64,0.01,64,0.779835390946502,0.220164609053498,1.1410164833068848,4.5145189619381925e-06
1,64,0.005,128,0.7911522633744856,0.20884773662551437,0.20360517501831055,3.0120568593537305e-06
1,64,0.0005,256,0.779835390946502,0.220164609053498,0.15752196311950684,2.958709434185966e-06
4,32,0.05,256,0.779835390946502,0.220164609053498,0.2715733051300049,3.1100765479055797e-06
2,64,0.0001,128,0.7736625514403292,0.22633744855967075,0.5109102725982666,3.405486252447825e-06
1,32,0.05,64,0.7808641975308642,0.21913580246913578,0.2449507713317871,3.0552601505316337e-06
5,512,0.01,32,0.7870370370370371,0.2129629629629629,185.01938199996948,0.0002832231301222409
2,128,0.001,32,0.7818930041152263,0.21810699588477367,2.4309113025665283,6.443113613701305e-06
1,256,0.0001,64,0.7705761316872428,0.22942386831275718,0.5755465030670166,3.5060320297259767e-06
3,256,0.05,64,0.6584362139917695,0.34156378600823045,7.470407009124756,1.5535154394013666e-05
1,512,0.001,64,0.7942386831275721,0.20576131687242794,0.9615139961242676,4.193676075680395e-06
1,128,0.001,128,0.7921810699588477,0.20781893004115226,0.2952914237976074,3.1429297610807496e-06
1,128,0.01,128,0.7901234567901234,0.2098765432098766,0.2887732982635498,3.1381309702473285e-06
1,256,0.005,256,0.7942386831275721,0.20576131687242794,0.4984767436981201,3.435107852445531e-06
1,256,0.005,128,0.8065843621399177,0.1934156378600823,0.4632084369659424,3.34399254558547e-06
5,32,0.001,128,0.7932098765432098,0.20679012345679015,0.4907822608947754,2.6582668488013135e-06
5,512,0.001,128,0.7973251028806584,0.2026748971193416,50.43302655220032,8.294460529765515e-05
1,64,0.0005,128,0.779835390946502,0.220164609053498,0.20273661613464355,3.0290784902754615e-06
1,32,0.01,64,0.7932098765432098,0.20679012345679015,0.24181485176086426,3.0520995183347924e-06
4,32,0.001,256,0.7870370370370371,0.2129629629629629,0.35033369064331055,3.2084376804337494e-06
5,128,0.005,32,0.7983539094650206,0.2016460905349794,7.55484414100647,1.4585124900534353e-05
2,128,0.05,64,0.7829218106995884,0.21707818930041156,1.4307196140289307,5.1148026957888476e-06
3,32,0.001,64,0.7870370370370371,0.2129629629629629,0.48514580726623535,3.370972381211802e-06
2,64,0.0001,64,0.7870370370370371,0.2129629629629629,0.5496456623077393,3.4788324877945917e-06
1,512,0.0001,256,0.7592592592592593,0.2407407407407407,1.0665812492370605,4.371994381835135e-06
4,256,0.05,64,0.7253086419753086,0.27469135802469136,14.07362675666809,2.703789781715261e-05
4,256,0.01,32,0.7788065843621399,0.2211934156378601,16.466926336288452,2.8949048065993883e-05
1,128,0.05,64,0.7788065843621399,0.2211934156378601,0.312394380569458,2.5583559258857894e-06
2,32,0.001,32,0.7962962962962963,0.20370370370370372,0.6012587547302246,3.5594477937234993e-06
5,128,0.01,32,0.7921810699588477,0.20781893004115226,7.206326723098755,1.4045688106474426e-05
1,512,0.001,256,0.7932098765432098,0.20679012345679015,1.1120905876159668,4.442098326782962e-06
1,64,0.05,64,0.7674897119341564,0.23251028806584362,0.26186156272888184,3.0815581281761973e-06
1,32,0.0005,128,0.7685185185185185,0.2314814814814815,0.14339804649353027,2.9614130070843585e-06
2,512,0.001,32,0.808641975308642,0.191358024691358,41.80554437637329,6.869119779749633e-05
1,256,0.0005,16,0.8024691358024691,0.19753086419753085,1.1594929695129395,4.627457937617444e-06
1,64,0.0001,128,0.7417695473251029,0.2582304526748971,0.1988527774810791,2.984393460146809e-06
5,64,0.0005,128,0.7932098765432098,0.20679012345679015,1.2333638668060303,4.736278020925025e-06
1,128,0.0001,64,0.772633744855967,0.22736625514403297,0.37836360931396484,3.25558539907018e-06
2,128,0.005,64,0.7983539094650206,0.2016460905349794,1.566823959350586,4.831436557604893e-06
4,256,0.05,256,0.7839506172839507,0.21604938271604934,6.6152660846710205,1.5440864920796674e-05
1,512,0.001,128,0.7921810699588477,0.20781893004115226,0.9368276596069336,3.75188956857719e-06
5,256,0.005,128,0.8076131687242798,0.1923868312757202,14.4081130027771,2.8608751809497294e-05
5,128,0.05,128,0.7849794238683128,0.21502057613168724,3.3934719562530518,8.387021075467188e-06
4,256,0.001,64,0.808641975308642,0.191358024691358,17.090110301971436,3.129276488551964e-05
2,64,0.05,32,0.7551440329218106,0.24485596707818935,0.7478711605072021,3.7154248065358525e-06
3,64,0.0001,64,0.7860082304526749,0.21399176954732513,0.7830052375793457,3.7789407781503744e-06
4,256,0.01,256,0.8004115226337448,0.19958847736625518,6.861086368560791,1.4867226518351517e-05
1,256,0.001,256,0.7849794238683128,0.21502057613168724,0.49530553817749023,2.9020666367558785e-06
1,128,0.001,32,0.7962962962962963,0.20370370370370372,0.5688035488128662,3.5133837066464806e-06
1,512,0.005,128,0.7993827160493827,0.2006172839506173,0.9110145568847656,3.978424652666834e-06
1,32,0.001,256,0.7736625514403292,0.22633744855967075,0.12340235710144043,2.6239683321423287e-06
2,128,0.05,128,0.7849794238683128,0.21502057613168724,1.3495194911956787,5.015017174932532e-06
1,128,0.0005,256,0.7777777777777778,0.2222222222222222,0.24937129020690918,3.0526032180026824e-06
2,256,0.05,128,0.7674897119341564,0.23251028806584362,4.086440801620483,9.265671298065769e-06
2,256,0.01,64,0.808641975308642,0.191358024691358,6.357266902923584,1.3732592788534185e-05
1,128,0.05,16,0.7685185185185185,0.2314814814814815,0.8629565238952637,3.964191804531556e-06
2,64,0.01,32,0.8024691358024691,0.19753086419753085,0.7973518371582031,3.829816200972005e-06
2,128,0.01,32,0.7952674897119342,0.20473251028806583,2.3492889404296875,6.324605924148668e-06
4,128,0.001,64,0.7880658436213992,0.2119341563786008,3.8351974487304688,8.821920232610894e-06
3,256,0.005,32,0.7777777777777778,0.2222222222222222,12.189119577407837,2.246240823387878e-05
1,64,0.005,256,0.7849794238683128,0.21502057613168724,0.1578831672668457,2.9678075472453246e-06
1,32,0.0005,256,0.7551440329218106,0.24485596707818935,0.11635684967041016,2.9002337916557327e-06
2,64,0.001,64,0.7911522633744856,0.20884773662551437,0.5318000316619873,3.116613333987933e-06
5,128,0.0001,32,0.8065843621399177,0.1934156378600823,7.486168146133423,1.4819831670148842e-05
3,32,0.05,64,0.7962962962962963,0.20370370370370372,0.45677614212036133,3.3506055294979717e-06
4,128,0.05,64,0.7047325102880658,0.2952674897119342,2.937300682067871,7.32992245362908e-06
1,128,0.005,64,0.7973251028806584,0.2026748971193416,0.39058685302734375,3.2636641706185357e-06
1,32,0.005,128,0.7818930041152263,0.21810699588477367,0.16096925735473633,2.9687852053775826e-06
6,32,0.0005,128,0.7870370370370371,0.2129629629629629,0.5900843143463135,3.5347182966694564e-06
5,256,0.001,32,0.7880658436213992,0.2119341563786008,20.8133225440979,3.461555338764215e-05
1,32,0.0001,128,0.6954732510288066,0.30452674897119336,0.136155366897583,2.8954259764693275e-06
2,32,0.05,64,0.7736625514403292,0.22633744855967075,0.3348958492279053,3.15655501936869e-06
4,128,0.01,64,0.7880658436213992,0.2119341563786008,3.328367233276367,7.892216872869047e-06
1,256,0.005,64,0.7973251028806584,0.2026748971193416,0.5378663539886475,3.4340455547007164e-06
4,256,0.005,32,0.779835390946502,0.220164609053498,14.720063924789429,2.532680536018279e-05
1,32,0.0001,256,0.668724279835391,0.33127572016460904,0.11043262481689453,2.889212788813686e-06
4,64,0.001,256,0.7901234567901234,0.2098765432098766,0.7575638294219971,3.7604897060791446e-06
2,128,0.0005,64,0.7932098765432098,0.20679012345679015,1.4212288856506348,4.18248219689162e-06
1,256,0.05,64,0.7746913580246914,0.22530864197530864,0.41434478759765625,3.300342619197239e-06
1,512,0.0001,128,0.7757201646090535,0.22427983539094654,0.936934232711792,4.059641613699468e-06
2,512,0.005,128,0.8024691358024691,0.19753086419753085,12.477905511856079,2.2417142053113663e-05
1,256,0.001,16,0.7932098765432098,0.20679012345679015,1.1628305912017822,4.348565230647968e-06
2,256,0.0001,64,0.7829218106995884,0.21707818930041156,6.97018027305603,1.391563220313424e-05
4,256,0.001,256,0.8117283950617284,0.18827160493827155,7.827075958251953,1.633918412832922e-05
4,64,0.005,32,0.7901234567901234,0.2098765432098766,1.4656872749328613,4.682011751900711e-06
1,128,0.0001,128,0.7510288065843621,0.2489711934156379,0.29566001892089844,3.1472137141673476e-06
2,256,0.001,128,0.8189300411522634,0.18106995884773658,4.895793676376343,1.0792117528642173e-05
2,512,0.01,64,0.7952674897119342,0.20473251028806583,22.14120626449585,3.771319604027599e-05
1,32,0.01,16,0.7921810699588477,0.20781893004115226,0.7164969444274902,3.6884107580185686e-06
2,128,0.01,64,0.7952674897119342,0.20473251028806583,1.4826700687408447,5.059555786577559e-06
1,32,0.005,256,0.7880658436213992,0.2119341563786008,0.1217339038848877,2.900228304757202e-06
1,32,0.01,256,0.7860082304526749,0.21399176954732513,0.1175839900970459,2.8816223997000377e-06
2,32,0.05,256,0.7818930041152263,0.21810699588477367,0.1649634838104248,2.97460192303424e-06
5,64,0.001,128,0.7880658436213992,0.2119341563786008,1.126394510269165,4.4723824958396725e-06
3,32,0.001,32,0.7880658436213992,0.2119341563786008,0.7922208309173584,3.809233265560139e-06
2,64,0.005,256,0.8045267489711934,0.19547325102880664,0.39905834197998047,3.2764737623428232e-06
3,64,0.005,128,0.7942386831275721,0.20576131687242794,0.6813778877258301,3.66098803527967e-06
2,32,0.01,64,0.7839506172839507,0.21604938271604934,0.3664436340332031,3.2442717704275436e-06
4,32,0.005,64,0.7973251028806584,0.2026748971193416,0.5902698040008545,3.5199396766296003e-06
5,64,0.01,128,0.7860082304526749,0.21399176954732513,1.0504672527313232,4.363303150003826e-06
2,64,0.001,256,0.7921810699588477,0.20781893004115226,0.3938279151916504,3.2644619291668343e-06
2,32,0.005,64,0.7849794238683128,0.21502057613168724,0.3791239261627197,3.237913312192163e-06
2,32,0.005,256,0.8004115226337448,0.19958847736625518,0.17858004570007324,2.9895944072672464e-06
4,512,0.005,32,0.8024691358024691,0.19753086419753085,121.70778322219849,0.00018518018855283308
1,64,0.0001,256,0.7088477366255144,0.29115226337448563,0.16555190086364746,2.609148869446805e-06
2,128,0.001,64,0.7942386831275721,0.20576131687242794,1.5260519981384277,5.107387714198638e-06
2,64,0.0005,128,0.7942386831275721,0.20576131687242794,0.49379777908325195,3.4593616215975405e-06
2,256,0.005,32,0.7911522633744856,0.20884773662551437,6.8880133628845215,1.321240930858955e-05
1,64,0.001,64,0.7942386831275721,0.20576131687242794,0.28496575355529785,3.0861187246680288e-06
2,32,0.005,128,0.7952674897119342,0.20473251028806583,0.2547948360443115,3.0315202565479104e-06
4,256,0.005,64,0.7860082304526749,0.21399176954732513,14.483793258666992,2.6845277411592522e-05
4,32,0.01,256,0.7911522633744856,0.20884773662551437,0.3143749237060547,3.1676791657016477e-06
2,128,0.001,128,0.7911522633744856,0.20884773662551437,1.4841234683990479,5.07925728251818e-06
