layers,lr,batch,val_acc,error,time_s,co2_kg
"(32,)",0.01,256,0.7860082304526749,0.21399176954732513,0.12006187438964844,2.8780811806302513e-06
"(32,)",0.05,16,0.7788065843621399,0.2211934156378601,0.7387254238128662,3.7180894238408525e-06
"(32,)",0.05,32,0.779835390946502,0.220164609053498,0.3944516181945801,3.2456840061286596e-06
"(32,)",0.05,64,0.7808641975308642,0.21913580246913578,0.22986745834350586,3.02563277371475e-06
"(32,)",0.05,128,0.7808641975308642,0.21913580246913578,0.14982199668884277,2.9291243854285863e-06
"(32,)",0.05,256,0.7932098765432098,0.20679012345679015,0.1087183952331543,2.8813820275544468e-06
"(64,)",0.0001,16,0.7736625514403292,0.22633744855967075,0.8434185981750488,3.932479140705123e-06
"(64,)",0.0001,32,0.7716049382716049,0.22839506172839508,0.47844934463500977,3.3754132029761052e-06
"(64,)",0.0001,64,0.7664609053497943,0.23353909465020573,0.30580663681030273,3.1458100107223485e-06
"(64,)",0.0001,128,0.7417695473251029,0.2582304526748971,0.21157264709472656,2.996486678589309e-06
"(64,)",0.0001,256,0.7088477366255144,0.29115226337448563,0.16206765174865723,2.9410450393739785e-06
"(64,)",0.0005,16,0.7901234567901234,0.2098765432098766,0.8232603073120117,3.859411716006188e-06
"(64,)",0.0005,32,0.7901234567901234,0.2098765432098766,0.47309041023254395,3.3603490941457636e-06
"(64,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.2981867790222168,3.1287282162570598e-06
"(64,)",0.0005,128,0.779835390946502,0.220164609053498,0.2183971405029297,3.022603833055948e-06
"(64,)",0.0005,256,0.779835390946502,0.220164609053498,0.16143393516540527,2.9411948236485196e-06
"(64,)",0.001,16,0.7932098765432098,0.20679012345679015,0.8295838832855225,3.901914700376864e-06
"(64,)",0.001,32,0.7901234567901234,0.2098765432098766,0.9186878204345703,4.244365156262848e-06
"(64,)",0.001,64,0.7942386831275721,0.20576131687242794,1.2378184795379639,3.96061051489152e-06
"(64,)",0.001,128,0.7890946502057613,0.2109053497942387,0.36793041229248047,3.4103134481985816e-06
"(64,)",0.001,256,0.7849794238683128,0.21502057613168724,0.31186676025390625,3.2912996644595914e-06
"(64,)",0.005,16,0.7777777777777778,0.2222222222222222,1.5735204219818115,4.924968354715499e-06
"(64,)",0.005,32,0.7818930041152263,0.21810699588477367,0.8967044353485107,4.098558979963454e-06
"(64,)",0.005,64,0.779835390946502,0.220164609053498,0.5606203079223633,3.6921884931592457e-06
"(64,)",0.005,128,0.7911522633744856,0.20884773662551437,0.37262821197509766,3.407095198565347e-06
"(64,)",0.005,256,0.7849794238683128,0.21502057613168724,0.2955045700073242,3.3202222405484155e-06
"(64,)",0.01,16,0.7818930041152263,0.21810699588477367,1.3466899394989014,5.112352083575189e-06
"(64,)",0.01,32,0.7839506172839507,0.21604938271604934,0.46308469772338867,2.775885485567236e-06
"(64,)",0.01,64,0.7839506172839507,0.21604938271604934,0.30223655700683594,3.1392291658163612e-06
"(64,)",0.01,128,0.7860082304526749,0.21399176954732513,0.20192265510559082,2.9828128008296966e-06
"(64,)",0.01,256,0.7962962962962963,0.20370370370370372,0.15761399269104004,2.9411175536961515e-06
"(64,)",0.05,16,0.76440329218107,0.23559670781893005,0.7756338119506836,3.753000092811797e-06
"(64,)",0.05,32,0.7613168724279835,0.23868312757201648,0.43537211418151855,3.3193391786949234e-06
"(64,)",0.05,64,0.7674897119341564,0.23251028806584362,0.2702786922454834,3.0969285278899595e-06
"(64,)",0.05,128,0.7623456790123457,0.23765432098765427,0.1815497875213623,2.9712045220171267e-06
"(64,)",0.05,256,0.7777777777777778,0.2222222222222222,0.1512296199798584,2.930514674563335e-06
"(128,)",0.0001,16,0.7818930041152263,0.21810699588477367,0.9587666988372803,4.167982731196508e-06
"(128,)",0.0001,32,0.7736625514403292,0.22633744855967075,0.5798559188842773,3.5064486545905223e-06
"(128,)",0.0001,64,0.772633744855967,0.22736625514403297,0.3992576599121094,3.2667239911646313e-06
"(128,)",0.0001,128,0.7510288065843621,0.2489711934156379,0.29983019828796387,3.1334070487533775e-06
"(128,)",0.0001,256,0.727366255144033,0.27263374485596703,0.2519650459289551,3.072026265761404e-06
"(128,)",0.0005,16,0.8055555555555556,0.19444444444444442,0.9141738414764404,4.028253813798433e-06
"(128,)",0.0005,32,0.7921810699588477,0.20781893004115226,0.5858168601989746,3.5172627947634538e-06
"(128,)",0.0005,64,0.7870370370370371,0.2129629629629629,0.394803524017334,3.260363222352996e-06
"(128,)",0.0005,128,0.7829218106995884,0.21707818930041156,0.3045008182525635,3.1386328667358704e-06
"(128,)",0.0005,256,0.7777777777777778,0.2222222222222222,0.24338841438293457,3.060398609818642e-06
"(128,)",0.001,16,0.8024691358024691,0.19753086419753085,0.9540255069732666,4.162529447724066e-06
"(128,)",0.001,32,0.7962962962962963,0.20370370370370372,0.5743775367736816,3.502658127863127e-06
"(128,)",0.001,64,0.7921810699588477,0.20781893004115226,0.38808298110961914,3.2269046604827634e-06
"(128,)",0.001,128,0.7921810699588477,0.20781893004115226,0.2892603874206543,3.1176409386657053e-06
"(128,)",0.001,256,0.7870370370370371,0.2129629629629629,0.2395925521850586,3.05853873673105e-06
"(128,)",0.005,16,0.7911522633744856,0.20884773662551437,0.9169478416442871,4.033108791265463e-06
"(128,)",0.005,32,0.7983539094650206,0.2016460905349794,0.5619659423828125,3.48236893351353e-06
"(128,)",0.005,64,0.7973251028806584,0.2026748971193416,0.39614272117614746,3.278548500705751e-06
"(128,)",0.005,128,0.7962962962962963,0.20370370370370372,0.30315351486206055,3.153951856062357e-06
"(128,)",0.005,256,0.7880658436213992,0.2119341563786008,0.24169158935546875,3.0527406528119655e-06
"(128,)",0.01,16,0.8065843621399177,0.1934156378600823,0.9109206199645996,4.026508191266409e-06
"(128,)",0.01,32,0.7932098765432098,0.20679012345679015,0.5384283065795898,3.460219488301909e-06
"(128,)",0.01,64,0.7932098765432098,0.20679012345679015,0.3706986904144287,3.2297418586658147e-06
"(128,)",0.01,128,0.7901234567901234,0.2098765432098766,0.29417991638183594,3.132110029639347e-06
"(128,)",0.01,256,0.7921810699588477,0.20781893004115226,0.2557239532470703,2.3372996509789014e-06
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,0.8509674072265625,3.9521871828914915e-06
"(128,)",0.05,32,0.772633744855967,0.22736625514403297,0.4900074005126953,3.397141521797554e-06
"(128,)",0.05,64,0.7788065843621399,0.2211934156378601,0.3310563564300537,3.1921037427543003e-06
"(128,)",0.05,128,0.7890946502057613,0.2109053497942387,0.23472952842712402,3.0362539889486032e-06
"(128,)",0.05,256,0.7818930041152263,0.21810699588477367,0.2013998031616211,3.0087916110823024e-06
"(256,)",0.0001,16,0.7860082304526749,0.21399176954732513,1.2224316596984863,4.686488914872198e-06
"(256,)",0.0001,32,0.7829218106995884,0.21707818930041156,0.8090488910675049,3.840733935034669e-06
"(256,)",0.0001,64,0.7705761316872428,0.22942386831275718,0.5921375751495361,3.526083235297993e-06
"(256,)",0.0001,128,0.7674897119341564,0.23251028806584362,0.48120570182800293,2.926559282388558e-06
"(256,)",0.0001,256,0.742798353909465,0.257201646090535,0.48162841796875,3.387262875436645e-06
"(256,)",0.0005,16,0.8024691358024691,0.19753086419753085,1.2204551696777344,4.362009040518802e-06
"(256,)",0.0005,32,0.7983539094650206,0.2016460905349794,0.8050386905670166,3.4593588513545127e-06
"(256,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.5784215927124023,3.4817170031274713e-06
"(256,)",0.0005,128,0.7880658436213992,0.2119341563786008,0.48261475563049316,3.383672682243496e-06
"(256,)",0.0005,256,0.7849794238683128,0.21502057613168724,0.4813272953033447,3.0141405505751794e-06
"(256,)",0.001,16,0.7932098765432098,0.20679012345679015,1.2209184169769287,4.386974120174247e-06
"(256,)",0.001,32,0.7973251028806584,0.2026748971193416,0.8119714260101318,3.847122739410522e-06
"(256,)",0.001,64,0.7921810699588477,0.20781893004115226,0.5876214504241943,3.1407955920629855e-06
"(256,)",0.001,128,0.7911522633744856,0.20884773662551437,0.47561192512512207,3.3740360345587896e-06
"(256,)",0.001,256,0.7849794238683128,0.21502057613168724,0.4889366626739502,3.384834943193615e-06
"(256,)",0.005,16,0.8004115226337448,0.19958847736625518,1.121941328048706,3.8992794631265745e-06
"(256,)",0.005,32,0.7962962962962963,0.20370370370370372,0.7544200420379639,3.7420006883054853e-06
"(256,)",0.005,64,0.7973251028806584,0.2026748971193416,0.5614268779754639,3.481693699557864e-06
"(256,)",0.005,128,0.8065843621399177,0.1934156378600823,0.49753546714782715,3.4609214451602637e-06
"(256,)",0.005,256,0.7942386831275721,0.20576131687242794,0.5038304328918457,3.4065556935882765e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.1049926280975342,4.456192109184542e-06
"(256,)",0.01,32,0.7942386831275721,0.20576131687242794,0.7107696533203125,3.691715072696757e-06
"(256,)",0.01,64,0.801440329218107,0.19855967078189296,0.5551347732543945,3.4763558306062765e-06
"(256,)",0.01,128,0.7993827160493827,0.2006172839506173,0.6201257705688477,3.58706603006746e-06
"(256,)",0.01,256,0.8076131687242798,0.1923868312757202,0.6439940929412842,3.6034922069121437e-06
"(256,)",0.05,16,0.7674897119341564,0.23251028806584362,1.357097864151001,4.876122181173821e-06
"(256,)",0.05,32,0.7623456790123457,0.23765432098765427,0.9071958065032959,4.063502137227664e-06
"(256,)",0.05,64,0.7746913580246914,0.22530864197530864,0.5658893585205078,3.540123919268264e-06
"(256,)",0.05,128,0.7829218106995884,0.21707818930041156,0.4102964401245117,3.286800097041141e-06
"(256,)",0.05,256,0.7767489711934157,0.22325102880658432,0.6148505210876465,3.5824398703393496e-06
"(512,)",0.0001,16,0.7870370370370371,0.2129629629629629,2.4604060649871826,6.457700086924604e-06
"(512,)",0.0001,32,0.7849794238683128,0.21502057613168724,1.6098179817199707,5.335067693414382e-06
"(512,)",0.0001,64,0.7808641975308642,0.21913580246913578,1.558718204498291,4.989325123771351e-06
"(512,)",0.0001,128,0.7757201646090535,0.22427983539094654,1.3809452056884766,5.0230065547923916e-06
"(512,)",0.0001,256,0.7592592592592593,0.2407407407407407,1.496110439300537,4.742867530772633e-06
"(512,)",0.0005,16,0.7952674897119342,0.20473251028806583,2.5995442867279053,6.620250350153013e-06
"(512,)",0.0005,32,0.7952674897119342,0.20473251028806583,1.8302748203277588,5.536086040252489e-06
"(512,)",0.0005,64,0.7901234567901234,0.2098765432098766,1.692878246307373,5.466837209663092e-06
"(512,)",0.0005,128,0.7932098765432098,0.20679012345679015,1.3639471530914307,4.565121289424083e-06
"(512,)",0.0005,256,0.7849794238683128,0.21502057613168724,1.7878727912902832,5.1812015399427504e-06
"(512,)",0.001,16,0.7983539094650206,0.2016460905349794,2.529853343963623,6.546620878863088e-06
"(512,)",0.001,32,0.7962962962962963,0.20370370370370372,1.7771337032318115,5.468202464813179e-06
"(512,)",0.001,64,0.7942386831275721,0.20576131687242794,1.7943949699401855,5.549135345183121e-06
"(512,)",0.001,128,0.7921810699588477,0.20781893004115226,1.5579137802124023,5.170861340286184e-06
"(512,)",0.001,256,0.7932098765432098,0.20679012345679015,1.6923189163208008,5.131017243832723e-06
"(512,)",0.005,16,0.7911522633744856,0.20884773662551437,2.194514513015747,6.008364511016192e-06
"(512,)",0.005,32,0.7860082304526749,0.21399176954732513,1.735642910003662,5.531172130539201e-06
"(512,)",0.005,64,0.7890946502057613,0.2109053497942387,1.157439947128296,4.315465375536004e-06
"(512,)",0.005,128,0.7993827160493827,0.2006172839506173,1.2963159084320068,4.79217479250001e-06
"(512,)",0.005,256,0.7973251028806584,0.2026748971193416,1.8238050937652588,5.572794640159198e-06
"(512,)",0.01,16,0.7890946502057613,0.2109053497942387,2.0518958568573,5.930272144191862e-06
"(512,)",0.01,32,0.7870370370370371,0.2129629629629629,1.5422852039337158,5.2332985256336586e-06
"(512,)",0.01,64,0.779835390946502,0.220164609053498,1.2615966796875,4.52108285372172e-06
"(512,)",0.01,128,0.7973251028806584,0.2026748971193416,1.3010191917419434,4.193438064696345e-06
"(512,)",0.01,256,0.7911522633744856,0.20884773662551437,1.3969831466674805,5.029492657002142e-06
"(512,)",0.05,16,0.7417695473251029,0.2582304526748971,1.7811172008514404,5.511447762126316e-06
"(512,)",0.05,32,0.7664609053497943,0.23353909465020573,1.1985838413238525,4.639388238197413e-06
"(512,)",0.05,64,0.7788065843621399,0.2211934156378601,0.7616260051727295,3.774552310755874e-06
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.8029706478118896,3.0886867802885313e-06
"(512,)",0.05,256,0.7777777777777778,0.2222222222222222,1.0169808864593506,4.2408185864978965e-06
"(32, 32)",0.0001,16,0.779835390946502,0.220164609053498,1.5458929538726807,5.165728939597298e-06
"(32, 32)",0.0001,32,0.7849794238683128,0.21502057613168724,0.8965835571289062,3.984162135265519e-06
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.5061490535736084,3.422426988998197e-06
"(32, 32)",0.0001,128,0.7746913580246914,0.22530864197530864,0.32512640953063965,3.1381105467119634e-06
"(32, 32)",0.0001,256,0.7386831275720165,0.2613168724279835,0.23375749588012695,3.0476094840797515e-06
"(32, 32)",0.0005,16,0.7860082304526749,0.21399176954732513,1.7138409614562988,5.36493386497737e-06
"(32, 32)",0.0005,32,0.7880658436213992,0.2119341563786008,0.938316822052002,4.0296975573616425e-06
"(32, 32)",0.0005,64,0.7849794238683128,0.21502057613168724,0.5088472366333008,3.4068096332895614e-06
"(32, 32)",0.0005,128,0.7829218106995884,0.21707818930041156,0.3557465076446533,3.1992444144084738e-06
"(32, 32)",0.0005,256,0.7870370370370371,0.2129629629629629,0.23936176300048828,3.158562324321964e-06
"(32, 32)",0.001,16,0.7911522633744856,0.20884773662551437,1.565645456314087,4.948322210149003e-06
"(32, 32)",0.001,32,0.7962962962962963,0.20370370370370372,0.9783713817596436,4.1777968564646624e-06
"(32, 32)",0.001,64,0.7890946502057613,0.2109053497942387,0.5162782669067383,3.4235021260820993e-06
"(32, 32)",0.001,128,0.7932098765432098,0.20679012345679015,0.36083412170410156,3.2246057975412017e-06
"(32, 32)",0.001,256,0.7880658436213992,0.2119341563786008,0.28676772117614746,3.1355543301523798e-06
"(32, 32)",0.005,16,0.8024691358024691,0.19753086419753085,1.6191718578338623,5.2995739561331316e-06
"(32, 32)",0.005,32,0.7870370370370371,0.2129629629629629,0.8180770874023438,3.854695253194771e-06
"(32, 32)",0.005,64,0.7849794238683128,0.21502057613168724,0.5253863334655762,3.4408520823824396e-06
"(32, 32)",0.005,128,0.7952674897119342,0.20473251028806583,0.3110992908477783,3.1174309172286957e-06
"(32, 32)",0.005,256,0.8004115226337448,0.19958847736625518,0.22099542617797852,3.014678022682526e-06
"(32, 32)",0.01,16,0.7788065843621399,0.2211934156378601,1.6204099655151367,5.29625680820242e-06
"(32, 32)",0.01,32,0.7829218106995884,0.21707818930041156,0.9354250431060791,4.0218163968693725e-06
"(32, 32)",0.01,64,0.7839506172839507,0.21604938271604934,0.5329139232635498,3.458264324539698e-06
"(32, 32)",0.01,128,0.7911522633744856,0.20884773662551437,0.32018232345581055,2.479668511076248e-06
"(32, 32)",0.01,256,0.8117283950617284,0.18827160493827155,0.2227766513824463,3.0119489158013296e-06
"(32, 32)",0.05,16,0.7458847736625515,0.25411522633744854,1.1506245136260986,4.600458121158247e-06
"(32, 32)",0.05,32,0.7314814814814815,0.2685185185185185,0.7637629508972168,3.7486492081116756e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.49796104431152344,3.3886985828111937e-06
"(32, 32)",0.05,128,0.7777777777777778,0.2222222222222222,0.3028597831726074,3.160243996950183e-06
"(32, 32)",0.05,256,0.7818930041152263,0.21810699588477367,0.3532133102416992,3.2144396453833165e-06
"(64, 64)",0.0001,16,0.7932098765432098,0.20679012345679015,1.9784619808197021,5.771798602250529e-06
"(64, 64)",0.0001,32,0.7901234567901234,0.2098765432098766,1.15555739402771,4.5725826369948895e-06
"(64, 64)",0.0001,64,0.7870370370370371,0.2129629629629629,0.6987946033477783,3.6520933397266105e-06
"(64, 64)",0.0001,128,0.7736625514403292,0.22633744855967075,0.6802334785461426,3.657389440488605e-06
"(64, 64)",0.0001,256,0.7582304526748971,0.24176954732510292,0.6232016086578369,3.5625254697333613e-06
"(64, 64)",0.0005,16,0.8004115226337448,0.19958847736625518,2.0257725715637207,5.760370331678632e-06
"(64, 64)",0.0005,32,0.7942386831275721,0.20576131687242794,1.0982353687286377,4.434284602900796e-06
"(64, 64)",0.0005,64,0.7942386831275721,0.20576131687242794,0.7264363765716553,3.709897455423687e-06
"(64, 64)",0.0005,128,0.7942386831275721,0.20576131687242794,0.6668028831481934,3.622268602964708e-06
"(64, 64)",0.0005,256,0.7890946502057613,0.2109053497942387,0.5471487045288086,3.471981882358163e-06
"(64, 64)",0.001,16,0.7962962962962963,0.20370370370370372,2.277888774871826,6.154136302025197e-06
"(64, 64)",0.001,32,0.7993827160493827,0.2006172839506173,1.2744946479797363,4.799595387114229e-06
"(64, 64)",0.001,64,0.7911522633744856,0.20884773662551437,0.8658981323242188,3.982488107100981e-06
"(64, 64)",0.001,128,0.8024691358024691,0.19753086419753085,0.7688500881195068,3.7681466656045805e-06
"(64, 64)",0.001,256,0.7921810699588477,0.20781893004115226,0.5508453845977783,3.479665353774742e-06
"(64, 64)",0.005,16,0.7952674897119342,0.20473251028806583,1.891549825668335,5.564858060132554e-06
"(64, 64)",0.005,32,0.7983539094650206,0.2016460905349794,1.2118303775787354,4.68370057273673e-06
"(64, 64)",0.005,64,0.8055555555555556,0.19444444444444442,0.6904544830322266,3.656745518625256e-06
"(64, 64)",0.005,128,0.7983539094650206,0.2016460905349794,1.0410881042480469,3.884642112856542e-06
"(64, 64)",0.005,256,0.8045267489711934,0.19547325102880664,0.559882640838623,3.490275662756927e-06
"(64, 64)",0.01,16,0.7870370370370371,0.2129629629629629,1.9499030113220215,5.775684082468679e-06
"(64, 64)",0.01,32,0.8024691358024691,0.19753086419753085,1.1583762168884277,4.596228455506159e-06
"(64, 64)",0.01,64,0.8096707818930041,0.19032921810699588,0.7567684650421143,3.742475465063291e-06
"(64, 64)",0.01,128,0.7973251028806584,0.2026748971193416,0.7206156253814697,3.7103833417398296e-06
"(64, 64)",0.01,256,0.7973251028806584,0.2026748971193416,0.5949752330780029,3.505854572864421e-06
"(64, 64)",0.05,16,0.7181069958847737,0.28189300411522633,1.9298124313354492,5.706370365328441e-06
"(64, 64)",0.05,32,0.7551440329218106,0.24485596707818935,1.056636095046997,4.382739219202903e-06
"(64, 64)",0.05,64,0.7767489711934157,0.22325102880658432,0.7097814083099365,3.6949203466140873e-06
"(64, 64)",0.05,128,0.7582304526748971,0.24176954732510292,0.6222171783447266,3.577208236555721e-06
"(64, 64)",0.05,256,0.8004115226337448,0.19958847736625518,0.48149871826171875,3.3919427773764987e-06
"(128, 128)",0.0001,16,0.7757201646090535,0.22427983539094654,4.877443790435791,1.0123351676230854e-05
"(128, 128)",0.0001,32,0.7767489711934157,0.22325102880658432,2.917407274246216,7.134095037610113e-06
"(128, 128)",0.0001,64,0.7839506172839507,0.21604938271604934,1.9089162349700928,5.694582150952995e-06
"(128, 128)",0.0001,128,0.7829218106995884,0.21707818930041156,2.189683675765991,5.91836311259267e-06
"(128, 128)",0.0001,256,0.7664609053497943,0.23353909465020573,2.777146100997925,7.102192999520922e-06
"(128, 128)",0.0005,16,0.7973251028806584,0.2026748971193416,4.977905750274658,1.0354624702842044e-05
"(128, 128)",0.0005,32,0.7932098765432098,0.20679012345679015,3.146216630935669,7.596467070322643e-06
"(128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,1.9184415340423584,5.327959272979544e-06
"(128, 128)",0.0005,128,0.7921810699588477,0.20781893004115226,2.354748487472534,6.403704314222221e-06
"(128, 128)",0.0005,256,0.7788065843621399,0.2211934156378601,2.7610342502593994,7.047088048037279e-06
"(128, 128)",0.001,16,0.7942386831275721,0.20576131687242794,4.720620632171631,9.95563070529915e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,2.9709250926971436,7.237934932494186e-06
"(128, 128)",0.001,64,0.7942386831275721,0.20576131687242794,1.9603519439697266,5.807372347904777e-06
"(128, 128)",0.001,128,0.7911522633744856,0.20884773662551437,2.166952610015869,6.0549113275366466e-06
"(128, 128)",0.001,256,0.7932098765432098,0.20679012345679015,2.8197760581970215,7.217180194513423e-06
"(128, 128)",0.005,16,0.7901234567901234,0.2098765432098766,4.655245065689087,9.804885684271411e-06
"(128, 128)",0.005,32,0.7870370370370371,0.2129629629629629,2.8424437046051025,7.020669904353682e-06
"(128, 128)",0.005,64,0.7983539094650206,0.2016460905349794,1.8752036094665527,5.66304767798204e-06
"(128, 128)",0.005,128,0.7870370370370371,0.2129629629629629,2.2229316234588623,6.130726958669627e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,2.8208484649658203,7.134026978137045e-06
"(128, 128)",0.01,16,0.7839506172839507,0.21604938271604934,4.724709987640381,9.93640352843415e-06
"(128, 128)",0.01,32,0.7952674897119342,0.20473251028806583,4.012803077697754,8.992173082918364e-06
"(128, 128)",0.01,64,0.7952674897119342,0.20473251028806583,2.21883225440979,6.06285876195521e-06
"(128, 128)",0.01,128,0.7880658436213992,0.2119341563786008,2.1961545944213867,6.091630205860929e-06
"(128, 128)",0.01,256,0.7757201646090535,0.22427983539094654,2.6052541732788086,6.9094592926923815e-06
"(128, 128)",0.05,16,0.7767489711934157,0.22325102880658432,4.959813833236694,1.0376435928837077e-05
"(128, 128)",0.05,32,0.7705761316872428,0.22942386831275718,3.0080273151397705,7.323440770008528e-06
"(128, 128)",0.05,64,0.7829218106995884,0.21707818930041156,1.8211414813995361,5.4796846280478505e-06
"(128, 128)",0.05,128,0.7849794238683128,0.21502057613168724,2.0546793937683105,5.815687132833151e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,2.585757255554199,6.821473578159826e-06
"(256, 256)",0.0001,16,0.8055555555555556,0.19444444444444442,12.46609354019165,2.1830488810253507e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,12.415922164916992,2.26290658064445e-05
"(256, 256)",0.0001,64,0.7829218106995884,0.21707818930041156,11.92835783958435,2.2411613391138032e-05
"(256, 256)",0.0001,128,0.7870370370370371,0.2129629629629629,7.08054256439209,1.4396920850234807e-05
"(256, 256)",0.0001,256,0.7808641975308642,0.21913580246913578,4.676351547241211,1.0147353352595952e-05
"(256, 256)",0.0005,16,0.8076131687242798,0.1923868312757202,13.075638055801392,2.2641177143043786e-05
"(256, 256)",0.0005,32,0.801440329218107,0.19855967078189296,13.16067385673523,2.3327639278938568e-05
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,11.748337507247925,2.2005641894056747e-05
"(256, 256)",0.0005,128,0.8024691358024691,0.19753086419753085,6.820093393325806,1.4116149576278577e-05
"(256, 256)",0.0005,256,0.7870370370370371,0.2129629629629629,4.956639289855957,1.1090030493681399e-05
"(256, 256)",0.001,16,0.8127572016460906,0.18724279835390945,11.204429149627686,2.06012318702654e-05
"(256, 256)",0.001,32,0.8076131687242798,0.1923868312757202,13.146154403686523,2.3591171427835674e-05
"(256, 256)",0.001,64,0.8127572016460906,0.18724279835390945,12.514435529708862,2.301298721213157e-05
"(256, 256)",0.001,128,0.8189300411522634,0.18106995884773658,7.398732423782349,1.5057545442183246e-05
"(256, 256)",0.001,256,0.7983539094650206,0.2016460905349794,5.32817816734314,1.1721895800931104e-05
"(256, 256)",0.005,16,0.8106995884773662,0.18930041152263377,10.896871089935303,1.972943320124321e-05
"(256, 256)",0.005,32,0.7911522633744856,0.20884773662551437,13.799251317977905,2.407698288799512e-05
"(256, 256)",0.005,64,0.8127572016460906,0.18724279835390945,12.45715856552124,2.2786646440811635e-05
"(256, 256)",0.005,128,0.8034979423868313,0.19650205761316875,7.4661641120910645,1.5210113664048427e-05
"(256, 256)",0.005,256,0.8117283950617284,0.18827160493827155,4.702825307846069,1.0508435997995091e-05
"(256, 256)",0.01,16,0.7921810699588477,0.20781893004115226,10.788019895553589,1.9422201846293126e-05
"(256, 256)",0.01,32,0.8034979423868313,0.19650205761316875,12.282738447189331,2.1944355665787995e-05
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,12.346786737442017,2.2358518267036883e-05
"(256, 256)",0.01,128,0.8055555555555556,0.19444444444444442,7.1515562534332275,1.4624245311576939e-05
"(256, 256)",0.01,256,0.7788065843621399,0.2211934156378601,4.912762880325317,1.0915039513267893e-05
"(256, 256)",0.05,16,0.7325102880658436,0.2674897119341564,11.596560001373291,2.10511495942568e-05
"(256, 256)",0.05,32,0.7448559670781894,0.25514403292181065,12.479321718215942,2.2345399789586138e-05
"(256, 256)",0.05,64,0.7818930041152263,0.21810699588477367,12.139286041259766,2.2585986918953558e-05
"(256, 256)",0.05,128,0.7674897119341564,0.23251028806584362,7.332862854003906,1.5046061674007077e-05
"(256, 256)",0.05,256,0.7767489711934157,0.22325102880658432,4.722101211547852,1.0373632370690093e-05
"(512, 512)",0.0001,16,0.8096707818930041,0.19032921810699588,113.8164336681366,0.0001767659745322191
