layers,lr,batch,val_acc,error,time_s,co2_kg
"(128, 128, 128)",0.0005,256,0.7952674897119342,0.20473251028806583,4.823268413543701,1.0397320989148534e-05
"(256, 256, 256)",0.0001,32,0.7942386831275721,0.20576131687242794,21.211060762405396,3.3466331087385645e-05
"(32, 32, 32, 32)",0.001,32,0.7973251028806584,0.2026748971193416,1.3057010173797607,4.875146777425869e-06
"(128, 128, 128, 128, 128)",0.01,16,0.7911522633744856,0.20884773662551437,12.33368706703186,2.161858060943653e-05
"(256, 256, 256, 256, 256)",0.05,256,0.7736625514403292,0.22633744855967075,13.227566480636597,2.5854091273539108e-05
"(128, 128, 128)",0.01,16,0.7993827160493827,0.2006172839506173,6.9467620849609375,1.3270420335992702e-05
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.8602666854858398,3.88953630172023e-06
"(128, 128, 128)",0.0001,256,0.7746913580246914,0.22530864197530864,4.8211095333099365,1.0532307786928285e-05
"(64, 64, 64, 64, 64)",0.0005,64,0.7849794238683128,0.21502057613168724,1.6006596088409424,5.267219275587895e-06
"(64,)",0.005,256,0.7849794238683128,0.21502057613168724,0.19444036483764648,2.9918464791402306e-06
"(256, 256, 256, 256, 256)",0.0001,128,0.7983539094650206,0.2016460905349794,23.583621740341187,4.1310518197490956e-05
"(64, 64, 64)",0.0001,256,0.7716049382716049,0.22839506172839508,0.8517453670501709,3.9071754265015494e-06
"(32, 32, 32, 32, 32)",0.005,16,0.8117283950617284,0.18827160493827155,2.8350791931152344,6.252066888096764e-06
"(256, 256, 256, 256)",0.01,32,0.7788065843621399,0.2211934156378601,21.65321373939514,3.58276116291761e-05
"(32, 32, 32)",0.005,32,0.7932098765432098,0.20679012345679015,1.3878767490386963,4.981017376872523e-06
"(64, 64, 64, 64)",0.005,256,0.7962962962962963,0.20370370370370372,0.9522144794464111,4.169920596527156e-06
"(128, 128, 128, 128, 128)",0.001,16,0.7880658436213992,0.2119341563786008,14.286370992660522,2.495818996086534e-05
"(64, 64, 64, 64)",0.0001,64,0.7921810699588477,0.20781893004115226,1.7771308422088623,5.513480024543821e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,3.1062958240509033,7.641906715566844e-06
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,12.559187889099121,2.2569219815395158e-05
"(256, 256, 256, 256, 256, 256)",0.0001,64,0.7880658436213992,0.2119341563786008,50.474297285079956,8.135655310815468e-05
"(512, 512, 512, 512)",0.005,128,0.8004115226337448,0.19958847736625518,50.80281662940979,7.998975550818368e-05
"(64, 64, 64, 64, 64)",0.0001,64,0.7921810699588477,0.20781893004115226,2.153247833251953,6.028604040091839e-06
"(64, 64, 64, 64)",0.0005,256,0.7952674897119342,0.20473251028806583,0.9637565612792969,4.174491657181619e-06
"(128, 128, 128, 128)",0.01,32,0.7973251028806584,0.2026748971193416,5.954684495925903,1.1788313637211842e-05
"(64, 64, 64, 64, 64, 64)",0.01,256,0.7983539094650206,0.2016460905349794,1.4059364795684814,4.370004351749461e-06
"(256, 256, 256, 256, 256, 256)",0.01,256,0.801440329218107,0.19855967078189296,16.78825092315674,3.113243184179013e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,13.061256885528564,2.3151323000488107e-05
"(64, 64, 64, 64, 64, 64)",0.0001,16,0.7870370370370371,0.2129629629629629,7.228884935379028,1.3827093325191445e-05
"(512, 512, 512, 512)",0.05,16,0.6327160493827161,0.3672839506172839,437.2716324329376,0.0006580146860627424
"(128, 128, 128, 128, 128, 128)",0.0001,16,0.7890946502057613,0.2109053497942387,16.282281398773193,2.7447392966378452e-05
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.5524957180023193,3.5051217130511252e-06
"(256, 256, 256, 256, 256)",0.0005,16,0.7890946502057613,0.2109053497942387,48.049333572387695,7.408152636862472e-05
"(512, 512, 512)",0.05,256,0.7407407407407407,0.2592592592592593,22.644242763519287,3.729457906458637e-05
"(512, 512, 512, 512)",0.0001,128,0.7942386831275721,0.20576131687242794,50.19843292236328,8.046444862739701e-05
"(32,)",0.01,256,0.7860082304526749,0.21399176954732513,0.13582396507263184,2.934740508209786e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.5464541912078857,5.215795928917137e-06
"(64, 64, 64, 64)",0.01,32,0.7942386831275721,0.20576131687242794,1.850550889968872,5.450800049182504e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.4160168170928955,3.309260498115825e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,2.7533771991729736,6.887092966617578e-06
"(128, 128, 128, 128, 128)",0.05,64,0.7489711934156379,0.2510288065843621,5.147584676742554,1.0736524856130027e-05
"(256, 256, 256)",0.05,256,0.779835390946502,0.220164609053498,7.298919439315796,1.5555391652722026e-05
"(64,)",0.0001,128,0.7417695473251029,0.2582304526748971,0.29964780807495117,3.1459404875380563e-06
"(64,)",0.005,16,0.7777777777777778,0.2222222222222222,1.0068552494049072,4.246626463530905e-06
"(64, 64, 64, 64, 64, 64)",0.01,16,0.7962962962962963,0.20370370370370372,4.98771333694458,1.0116927015317942e-05
"(128, 128, 128, 128, 128)",0.0005,128,0.7860082304526749,0.21399176954732513,5.519035339355469,1.1552651249674708e-05
"(32, 32, 32)",0.001,64,0.7870370370370371,0.2129629629629629,0.6466162204742432,3.6088293622465197e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,2.5395355224609375,6.551780154697161e-06
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,11.265038251876831,2.1067186985287083e-05
"(512, 512)",0.01,16,0.7921810699588477,0.20781893004115226,138.62696528434753,0.0002125828690768209
"(128, 128, 128, 128)",0.0001,16,0.7829218106995884,0.21707818930041156,10.932885885238647,1.96434318954568e-05
"(32, 32, 32, 32, 32, 32)",0.0001,32,0.7911522633744856,0.20884773662551437,1.9538090229034424,5.772972698088018e-06
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,1.2668790817260742,4.780962355601634e-06
"(512, 512, 512, 512, 512)",0.01,32,0.7870370370370371,0.2129629629629629,240.75064063072205,0.00037351263070843383
"(64, 64, 64, 64, 64)",0.005,256,0.7788065843621399,0.2211934156378601,1.2344286441802979,4.725644197352593e-06
"(512, 512, 512)",0.0005,16,0.7901234567901234,0.2098765432098766,230.2520387172699,0.0003415908494178223
"(128, 128, 128, 128, 128)",0.001,256,0.7788065843621399,0.2211934156378601,8.676429271697998,1.722146528826688e-05
"(32, 32, 32, 32, 32)",0.01,256,0.7777777777777778,0.2222222222222222,0.5259683132171631,3.4434731914690597e-06
"(256, 256, 256, 256, 256, 256)",0.0005,64,0.801440329218107,0.19855967078189296,50.92510509490967,8.093111921641747e-05
"(256, 256, 256, 256, 256, 256)",0.01,64,0.7685185185185185,0.2314814814814815,49.16364598274231,7.84337896243159e-05
"(64,)",0.0001,32,0.7716049382716049,0.22839506172839508,0.6131992340087891,3.5493948763906007e-06
"(64, 64, 64, 64, 64)",0.01,128,0.7860082304526749,0.21399176954732513,1.5055415630340576,5.092460773891584e-06
"(256, 256, 256)",0.001,64,0.7870370370370371,0.2129629629629629,22.10737943649292,3.635566950451433e-05
"(512, 512, 512, 512, 512)",0.0005,32,0.7962962962962963,0.20370370370370372,233.5307674407959,0.00035536347522505183
