layers,lr,batch,val_acc,error,time_s,co2_kg
"(256,)",0.001,32,0.7973251028806584,0.2026748971193416,0.8056139945983887,2.789587990110387e-06
"(256,)",0.001,64,0.7921810699588477,0.20781893004115226,0.584648847579956,2.435265884649008e-06
"(256,)",0.001,128,0.7911522633744856,0.20884773662551437,0.4850020408630371,2.275236997832596e-06
"(256,)",0.001,256,0.7849794238683128,0.21502057613168724,0.4990718364715576,2.2923958124739835e-06
"(256,)",0.005,16,0.8004115226337448,0.19958847736625518,1.15519118309021,3.349260061554423e-06
"(256,)",0.005,32,0.7962962962962963,0.20370370370370372,0.7699532508850098,2.7399039168015727e-06
"(256,)",0.005,64,0.7973251028806584,0.2026748971193416,0.5599956512451172,2.373698603048158e-06
"(256,)",0.005,128,0.8065843621399177,0.1934156378600823,0.47835445404052734,2.2708260998374927e-06
"(256,)",0.005,256,0.7942386831275721,0.20576131687242794,0.502788782119751,2.297793722075343e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.1080994606018066,3.278381868479356e-06
"(256,)",0.01,32,0.7942386831275721,0.20576131687242794,0.6884832382202148,2.6057355624305565e-06
"(256,)",0.01,64,0.801440329218107,0.19855967078189296,0.5231621265411377,2.3282091316511187e-06
"(256,)",0.01,128,0.7993827160493827,0.2006172839506173,0.44904661178588867,2.2252821462365313e-06
"(256,)",0.01,256,0.8076131687242798,0.1923868312757202,0.4819927215576172,2.2728075659162706e-06
"(256,)",0.05,16,0.7674897119341564,0.23251028806584362,1.0256760120391846,3.1429048323578187e-06
"(256,)",0.05,32,0.7623456790123457,0.23765432098765427,0.6101219654083252,2.4698402023979157e-06
"(256,)",0.05,64,0.7746913580246914,0.22530864197530864,0.4184906482696533,2.157023685214217e-06
"(256,)",0.05,128,0.7829218106995884,0.21707818930041156,0.3334174156188965,2.014529977297512e-06
"(256,)",0.05,256,0.7767489711934157,0.22325102880658432,0.39687609672546387,2.1268511778568096e-06
"(512,)",0.0001,16,0.7870370370370371,0.2129629629629629,1.7472522258758545,4.338733595157481e-06
"(512,)",0.0001,32,0.7849794238683128,0.21502057613168724,1.252596139907837,3.5021287106779674e-06
"(512,)",0.0001,64,0.7808641975308642,0.21913580246913578,0.9624879360198975,3.053973173378711e-06
"(512,)",0.0001,128,0.7757201646090535,0.22427983539094654,0.9824607372283936,3.082305612284163e-06
"(512,)",0.0001,256,0.7592592592592593,0.2407407407407407,1.1506152153015137,3.340469288473058e-06
"(512,)",0.0005,16,0.7952674897119342,0.20473251028806583,1.742612361907959,4.306540892474179e-06
"(512,)",0.0005,32,0.7952674897119342,0.20473251028806583,1.2639706134796143,3.5514427414048114e-06
"(512,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.9717152118682861,3.0702608824387604e-06
"(512,)",0.0005,128,0.7932098765432098,0.20679012345679015,0.9873685836791992,3.0658141221533305e-06
"(512,)",0.0005,256,0.7849794238683128,0.21502057613168724,1.1340394020080566,3.3467495725242125e-06
"(512,)",0.001,16,0.7983539094650206,0.2016460905349794,1.7695097923278809,4.341462829998584e-06
"(512,)",0.001,32,0.7962962962962963,0.20370370370370372,1.2247529029846191,3.5091355722547162e-06
"(512,)",0.001,64,0.7942386831275721,0.20576131687242794,0.9801509380340576,3.0780403132712102e-06
"(512,)",0.001,128,0.7921810699588477,0.20781893004115226,1.0080885887145996,3.1194043811195022e-06
"(512,)",0.001,256,0.7932098765432098,0.20679012345679015,1.1402604579925537,3.338175660016192e-06
"(512,)",0.005,16,0.7911522633744856,0.20884773662551437,1.527730941772461,3.9581995702412955e-06
"(512,)",0.005,32,0.7860082304526749,0.21399176954732513,1.1244778633117676,3.358367778754761e-06
"(512,)",0.005,64,0.7890946502057613,0.2109053497942387,0.8968801498413086,2.9397987827918244e-06
"(512,)",0.005,128,0.7993827160493827,0.2006172839506173,0.9618098735809326,3.0266880118897988e-06
"(512,)",0.005,256,0.7973251028806584,0.2026748971193416,1.2294888496398926,3.5010904097125843e-06
"(512,)",0.01,16,0.7890946502057613,0.2109053497942387,1.4120357036590576,3.804443580428091e-06
"(512,)",0.01,32,0.7870370370370371,0.2129629629629629,0.954780101776123,3.016704069792603e-06
"(512,)",0.01,64,0.779835390946502,0.220164609053498,0.7713944911956787,2.740506818306442e-06
"(512,)",0.01,128,0.7973251028806584,0.2026748971193416,0.8585035800933838,2.8605275174436387e-06
"(512,)",0.01,256,0.7911522633744856,0.20884773662551437,1.197880506515503,3.462360469694342e-06
"(512,)",0.05,16,0.7417695473251029,0.2582304526748971,1.373192548751831,3.7244209330186427e-06
"(512,)",0.05,32,0.7664609053497943,0.23353909465020573,0.8512699604034424,2.881134881006387e-06
"(512,)",0.05,64,0.7788065843621399,0.2211934156378601,0.6268396377563477,2.4928135159909956e-06
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.6567487716674805,2.5599095476590863e-06
"(512,)",0.05,256,0.7777777777777778,0.2222222222222222,0.9954531192779541,3.1007379797392917e-06
"(32, 32)",0.0001,16,0.779835390946502,0.220164609053498,1.1406288146972656,3.331578223636565e-06
"(32, 32)",0.0001,32,0.7849794238683128,0.21502057613168724,0.6319680213928223,2.4968932686327123e-06
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.3749353885650635,2.0993900804720025e-06
"(32, 32)",0.0001,128,0.7746913580246914,0.22530864197530864,0.258685827255249,1.9126405147291187e-06
"(32, 32)",0.0001,256,0.7386831275720165,0.2613168724279835,0.17774128913879395,1.7491289773264381e-06
"(32, 32)",0.0005,16,0.7860082304526749,0.21399176954732513,1.1574969291687012,3.3776431151820594e-06
"(32, 32)",0.0005,32,0.7880658436213992,0.2119341563786008,0.635033130645752,2.5054273910947844e-06
"(32, 32)",0.0005,64,0.7849794238683128,0.21502057613168724,0.3902761936187744,2.116291860857338e-06
"(32, 32)",0.0005,128,0.7829218106995884,0.21707818930041156,0.2505991458892822,1.9029075989818294e-06
"(32, 32)",0.0005,256,0.7870370370370371,0.2129629629629629,0.18298840522766113,1.787297254223077e-06
"(32, 32)",0.001,16,0.7911522633744856,0.20884773662551437,1.1204314231872559,3.3015468178836844e-06
"(32, 32)",0.001,32,0.7962962962962963,0.20370370370370372,0.6247236728668213,2.4904044507877205e-06
"(32, 32)",0.001,64,0.7890946502057613,0.2109053497942387,0.3733234405517578,2.095678286663671e-06
"(32, 32)",0.001,128,0.7932098765432098,0.20679012345679015,0.24128317832946777,1.8620725587616045e-06
"(32, 32)",0.001,256,0.7880658436213992,0.2119341563786008,0.18087077140808105,1.7805400057854061e-06
"(32, 32)",0.005,16,0.8024691358024691,0.19753086419753085,1.1150569915771484,3.291565725859198e-06
"(32, 32)",0.005,32,0.7870370370370371,0.2129629629629629,0.6286740303039551,2.4928801982056857e-06
"(32, 32)",0.005,64,0.7849794238683128,0.21502057613168724,0.36592578887939453,2.0850444015754098e-06
"(32, 32)",0.005,128,0.7952674897119342,0.20473251028806583,0.25211310386657715,1.9056647282811387e-06
"(32, 32)",0.005,256,0.8004115226337448,0.19958847736625518,0.19173216819763184,1.7959705114661041e-06
"(32, 32)",0.01,16,0.7788065843621399,0.2211934156378601,1.1311721801757812,3.3367074818751825e-06
"(32, 32)",0.01,32,0.7829218106995884,0.21707818930041156,0.624542236328125,2.489338088910695e-06
"(32, 32)",0.01,64,0.7839506172839507,0.21604938271604934,0.37548208236694336,2.09932265943052e-06
"(32, 32)",0.01,128,0.7911522633744856,0.20884773662551437,0.24211883544921875,1.8672610730692871e-06
"(32, 32)",0.01,256,0.8117283950617284,0.18827160493827155,0.19182181358337402,1.7944808774404183e-06
"(32, 32)",0.05,16,0.7458847736625515,0.25411522633744854,0.8444967269897461,2.8395377365047005e-06
"(32, 32)",0.05,32,0.7314814814814815,0.2685185185185185,0.5881400108337402,2.4453785902098083e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.3450186252593994,2.0584883092048923e-06
"(32, 32)",0.05,128,0.7777777777777778,0.2222222222222222,0.22980856895446777,1.8479274738698606e-06
"(32, 32)",0.05,256,0.7818930041152263,0.21810699588477367,0.16757559776306152,1.7369485326610373e-06
"(64, 64)",0.0001,16,0.7932098765432098,0.20679012345679015,1.4248309135437012,3.820774173166679e-06
"(64, 64)",0.0001,32,0.7901234567901234,0.2098765432098766,0.8568971157073975,2.8570675525776517e-06
"(64, 64)",0.0001,64,0.7870370370370371,0.2129629629629629,0.5496964454650879,2.3918075968971004e-06
"(64, 64)",0.0001,128,0.7736625514403292,0.22633744855967075,0.5129375457763672,2.317905448458478e-06
"(64, 64)",0.0001,256,0.7582304526748971,0.24176954732510292,0.4817357063293457,2.2688237078330674e-06
"(64, 64)",0.0005,16,0.8004115226337448,0.19958847736625518,1.453916311264038,3.835630807775092e-06
"(64, 64)",0.0005,32,0.7942386831275721,0.20576131687242794,0.847081184387207,2.8437541658409558e-06
"(64, 64)",0.0005,64,0.7942386831275721,0.20576131687242794,0.546701192855835,2.385077564907833e-06
"(64, 64)",0.0005,128,0.7942386831275721,0.20576131687242794,0.5191833972930908,2.319169973914528e-06
"(64, 64)",0.0005,256,0.7890946502057613,0.2109053497942387,0.47991156578063965,2.266457786198456e-06
"(64, 64)",0.001,16,0.7962962962962963,0.20370370370370372,1.4691739082336426,3.855005692017489e-06
"(64, 64)",0.001,32,0.7993827160493827,0.2006172839506173,0.83821702003479,2.8605070569726138e-06
"(64, 64)",0.001,64,0.7911522633744856,0.20884773662551437,0.53997802734375,2.3506633691093115e-06
"(64, 64)",0.001,128,0.8024691358024691,0.19753086419753085,0.5073950290679932,2.303086750110977e-06
"(64, 64)",0.001,256,0.7921810699588477,0.20781893004115226,0.4846634864807129,2.2734779992103575e-06
"(64, 64)",0.005,16,0.7952674897119342,0.20473251028806583,1.410954236984253,3.775001184889267e-06
"(64, 64)",0.005,32,0.7983539094650206,0.2016460905349794,0.815540075302124,2.802936315717104e-06
"(64, 64)",0.005,64,0.8055555555555556,0.19444444444444442,0.5488333702087402,2.3903531686513696e-06
"(64, 64)",0.005,128,0.7983539094650206,0.2016460905349794,0.5082426071166992,2.3341740086181725e-06
