layers,lr,batch,val_acc,error,time_s,co2_kg
"(256, 256, 256)",0.0001,32,0.7942386831275721,0.20576131687242794,21.025948762893677,3.538534610184329e-05
"(32, 32, 32, 32)",0.001,32,0.7973251028806584,0.2026748971193416,1.3225185871124268,3.6222089950301175e-06
"(128, 128, 128, 128, 128)",0.01,16,0.7911522633744856,0.20884773662551437,15.447843313217163,4.824892639062076e-05
"(256, 256, 256, 256, 256)",0.05,256,0.7736625514403292,0.22633744855967075,9.15317702293396,1.9244150249014996e-05
"(128, 128, 128)",0.01,16,0.7993827160493827,0.2006172839506173,7.06721043586731,1.2961158601500412e-05
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.7829580307006836,2.7557512875667505e-06
"(128, 128, 128)",0.0001,256,0.7746913580246914,0.22530864197530864,4.800478219985962,9.915560805726814e-06
"(64, 64, 64, 64, 64)",0.0005,64,0.7849794238683128,0.21502057613168724,1.4908816814422607,3.906165077054838e-06
"(64,)",0.005,256,0.7849794238683128,0.21502057613168724,0.16861271858215332,1.7628989313857464e-06
"(256, 256, 256, 256, 256)",0.0001,128,0.7983539094650206,0.2016460905349794,21.118634462356567,3.9038297486856514e-05
"(64, 64, 64)",0.0001,256,0.7716049382716049,0.22839506172839508,1.0400278568267822,3.177978234206843e-06
"(32, 32, 32, 32, 32)",0.005,16,0.8117283950617284,0.18827160493827155,2.693539619445801,5.879252276946652e-06
"(256, 256, 256, 256)",0.01,32,0.7788065843621399,0.2211934156378601,28.478262662887573,4.76739842739648e-05
"(32, 32, 32)",0.005,32,0.7932098765432098,0.20679012345679015,0.9369828701019287,2.9900028237470076e-06
"(64, 64, 64, 64)",0.005,256,0.7962962962962963,0.20370370370370372,1.1810276508331299,3.4048570667996255e-06
"(128, 128, 128, 128, 128)",0.001,16,0.7880658436213992,0.2119341563786008,12.530250072479248,2.1825683392871476e-05
"(64, 64, 64, 64)",0.0001,64,0.7921810699588477,0.20781893004115226,1.4840037822723389,3.913689673054861e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,3.561962127685547,7.520166659507747e-06
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,11.90139389038086,2.157571629970636e-05
"(256, 256, 256, 256, 256, 256)",0.0001,64,0.7880658436213992,0.2119341563786008,48.72982668876648,8.48323320822619e-05
"(512, 512, 512, 512)",0.005,128,0.8004115226337448,0.19958847736625518,45.86222434043884,7.663352727016082e-05
"(64, 64, 64, 64, 64)",0.0001,64,0.7921810699588477,0.20781893004115226,1.3576583862304688,3.7248113499400294e-06
"(64, 64, 64, 64)",0.0005,256,0.7952674897119342,0.20473251028806583,0.9585933685302734,3.0621046440047876e-06
"(128, 128, 128, 128)",0.01,32,0.7973251028806584,0.2026748971193416,5.556197881698608,1.0538482021166081e-05
"(64, 64, 64, 64, 64, 64)",0.01,256,0.7983539094650206,0.2016460905349794,1.529090166091919,4.9692457504637335e-06
"(256, 256, 256, 256, 256, 256)",0.01,256,0.801440329218107,0.19855967078189296,11.945711851119995,2.3720514337366937e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,8.022920846939087,1.4837159696272864e-05
"(64, 64, 64, 64, 64, 64)",0.0001,16,0.7870370370370371,0.2129629629629629,3.718677520751953,7.521953301285796e-06
"(512, 512, 512, 512)",0.05,16,0.6327160493827161,0.3672839506172839,268.1730499267578,0.00043415569869432693
"(128, 128, 128, 128, 128, 128)",0.0001,16,0.7890946502057613,0.2109053497942387,16.611297130584717,2.790836991139314e-05
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.4738445281982422,2.257640350733962e-06
"(256, 256, 256, 256, 256)",0.0005,16,0.7890946502057613,0.2109053497942387,43.47643041610718,7.092978799865085e-05
"(512, 512, 512)",0.05,256,0.7407407407407407,0.2592592592592593,24.6842143535614,4.2300273247766256e-05
"(512, 512, 512, 512)",0.0001,128,0.7942386831275721,0.20576131687242794,65.2613570690155,0.00010625282798017036
"(32,)",0.01,256,0.7860082304526749,0.21399176954732513,0.14469671249389648,1.7300301071701018e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.4557254314422607,3.825391776944541e-06
"(64, 64, 64, 64)",0.01,32,0.7942386831275721,0.20576131687242794,2.0894644260406494,4.890814441337351e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.45439624786376953,2.2314124537390753e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,2.8797333240509033,6.2855115800342475e-06
"(128, 128, 128, 128, 128)",0.05,64,0.7489711934156379,0.2510288065843621,4.930034637451172,9.529138117322292e-06
"(256, 256, 256)",0.05,256,0.779835390946502,0.220164609053498,7.6165289878845215,1.5160689829375853e-05
"(64,)",0.0001,128,0.7417695473251029,0.2582304526748971,0.28203511238098145,1.944577027011999e-06
"(64,)",0.005,16,0.7777777777777778,0.2222222222222222,1.0966410636901855,3.2884010479061586e-06
"(64, 64, 64, 64, 64, 64)",0.01,16,0.7962962962962963,0.20370370370370372,5.198782920837402,9.922876468253874e-06
"(128, 128, 128, 128, 128)",0.0005,128,0.7860082304526749,0.21399176954732513,5.502209186553955,1.050380079801201e-05
"(32, 32, 32)",0.001,64,0.7870370370370371,0.2129629629629629,0.6374168395996094,2.5069526564344823e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,2.678039073944092,6.075213953277314e-06
