layers,lr,batch,val_acc,error,time_s,co2_kg
"(64,)",0.01,128,0.7860082304526749,0.21399176954732513,0.21533489227294922,2.982044413346739e-06
"(64,)",0.01,256,0.7962962962962963,0.20370370370370372,0.16633057594299316,2.915367922571699e-06
"(64,)",0.05,16,0.76440329218107,0.23559670781893005,0.7945706844329834,3.438063332548576e-06
"(64,)",0.05,32,0.7613168724279835,0.23868312757201648,0.48755621910095215,3.4244548140407217e-06
"(64,)",0.05,64,0.7674897119341564,0.23251028806584362,0.29894065856933594,3.1160740559975788e-06
"(64,)",0.05,128,0.7623456790123457,0.23765432098765427,0.23625516891479492,2.5946917869830677e-06
"(64,)",0.05,256,0.7777777777777778,0.2222222222222222,0.20666241645812988,3.0039025301279374e-06
"(128,)",0.0001,16,0.7818930041152263,0.21810699588477367,1.3344950675964355,4.818446563728102e-06
"(128,)",0.0001,32,0.7736625514403292,0.22633744855967075,0.7888343334197998,3.778362701210572e-06
"(128,)",0.0001,64,0.772633744855967,0.22736625514403297,0.5914173126220703,3.504861256467591e-06
"(128,)",0.0001,128,0.7510288065843621,0.2489711934156379,0.3815767765045166,3.2227728766147466e-06
"(128,)",0.0001,256,0.727366255144033,0.27263374485596703,0.3116300106048584,3.1246695984846277e-06
"(128,)",0.0005,16,0.8055555555555556,0.19444444444444442,1.3301420211791992,4.809699879705135e-06
"(128,)",0.0005,32,0.7921810699588477,0.20781893004115226,0.7428562641143799,3.7213110621942013e-06
"(128,)",0.0005,64,0.7870370370370371,0.2129629629629629,0.5287292003631592,3.4134409582205254e-06
"(128,)",0.0005,128,0.7829218106995884,0.21707818930041156,0.393726110458374,3.235910219472828e-06
"(128,)",0.0005,256,0.7777777777777778,0.2222222222222222,0.34012746810913086,3.167732109128253e-06
"(128,)",0.001,16,0.8024691358024691,0.19753086419753085,1.3017282485961914,4.787599047253283e-06
"(128,)",0.001,32,0.7962962962962963,0.20370370370370372,0.7550456523895264,3.71720531363931e-06
"(128,)",0.001,64,0.7921810699588477,0.20781893004115226,0.5917832851409912,3.5171771058834056e-06
"(128,)",0.001,128,0.7921810699588477,0.20781893004115226,0.4105520248413086,3.2487917405887063e-06
"(128,)",0.001,256,0.7870370370370371,0.2129629629629629,0.3263397216796875,3.1767261883604055e-06
"(128,)",0.005,16,0.7911522633744856,0.20884773662551437,1.2047123908996582,4.6211153177278165e-06
"(128,)",0.005,32,0.7983539094650206,0.2016460905349794,0.804680585861206,3.816269275484534e-06
"(128,)",0.005,64,0.7973251028806584,0.2026748971193416,0.5693032741546631,3.4751937219791444e-06
"(128,)",0.005,128,0.7962962962962963,0.20370370370370372,0.3682241439819336,3.2025854869844604e-06
"(128,)",0.005,256,0.7880658436213992,0.2119341563786008,0.3246479034423828,3.1342204991135553e-06
"(128,)",0.01,16,0.8065843621399177,0.1934156378600823,1.21458101272583,4.672191886129003e-06
"(128,)",0.01,32,0.7932098765432098,0.20679012345679015,0.717355489730835,3.6532859892485226e-06
"(128,)",0.01,64,0.7932098765432098,0.20679012345679015,0.5192620754241943,3.4070627421710385e-06
"(128,)",0.01,128,0.7901234567901234,0.2098765432098766,0.3691704273223877,3.190968568127752e-06
"(128,)",0.01,256,0.7921810699588477,0.20781893004115226,0.28433704376220703,3.1004730547807256e-06
"(128,)",0.05,16,0.7685185185185185,0.2314814814814815,1.1358623504638672,4.517111533447965e-06
"(128,)",0.05,32,0.772633744855967,0.22736625514403297,0.6464996337890625,3.5901848318402885e-06
"(128,)",0.05,64,0.7788065843621399,0.2211934156378601,0.37209272384643555,3.20620954189341e-06
"(128,)",0.05,128,0.7890946502057613,0.2109053497942387,0.2923240661621094,3.0887689653697264e-06
"(128,)",0.05,256,0.7818930041152263,0.21810699588477367,0.2717115879058838,3.0830759548249245e-06
"(256,)",0.0001,16,0.7860082304526749,0.21399176954732513,1.6579678058624268,5.34673640412908e-06
"(256,)",0.0001,32,0.7829218106995884,0.21707818930041156,0.9787650108337402,4.0395428969986465e-06
"(256,)",0.0001,64,0.7705761316872428,0.22942386831275718,0.786419153213501,3.773476781025508e-06
"(256,)",0.0001,128,0.7674897119341564,0.23251028806584362,0.5971088409423828,3.5111347578187424e-06
"(256,)",0.0001,256,0.742798353909465,0.257201646090535,0.6048657894134521,3.5182529157392982e-06
"(256,)",0.0005,16,0.8024691358024691,0.19753086419753085,1.6237704753875732,5.2146076002650074e-06
"(256,)",0.0005,32,0.7983539094650206,0.2016460905349794,1.0904154777526855,4.220113543310563e-06
"(256,)",0.0005,64,0.7901234567901234,0.2098765432098766,0.8379552364349365,3.928564901648314e-06
"(256,)",0.0005,128,0.7880658436213992,0.2119341563786008,0.6268336772918701,2.949947101087996e-06
"(256,)",0.0005,256,0.7849794238683128,0.21502057613168724,0.6794965267181396,3.636498498855337e-06
"(256,)",0.001,16,0.7932098765432098,0.20679012345679015,1.6243715286254883,5.236164596185371e-06
"(256,)",0.001,32,0.7973251028806584,0.2026748971193416,1.1307549476623535,4.2851566166423595e-06
"(256,)",0.001,64,0.7921810699588477,0.20781893004115226,0.7242786884307861,3.711094325899494e-06
"(256,)",0.001,128,0.7911522633744856,0.20884773662551437,0.5938656330108643,3.491656501320544e-06
"(256,)",0.001,256,0.7849794238683128,0.21502057613168724,0.6376867294311523,3.5508749074696797e-06
"(256,)",0.005,16,0.8004115226337448,0.19958847736625518,1.618354082107544,5.313013981408232e-06
"(256,)",0.005,32,0.7962962962962963,0.20370370370370372,0.9244229793548584,4.023890580809719e-06
"(256,)",0.005,64,0.7973251028806584,0.2026748971193416,0.7402501106262207,3.722696855863129e-06
"(256,)",0.005,128,0.8065843621399177,0.1934156378600823,0.619793176651001,3.550667333874437e-06
"(256,)",0.005,256,0.7942386831275721,0.20576131687242794,0.6705338954925537,3.6218081674394067e-06
"(256,)",0.01,16,0.7860082304526749,0.21399176954732513,1.5481061935424805,5.231948427217317e-06
"(256,)",0.01,32,0.7942386831275721,0.20576131687242794,1.0866472721099854,4.40311997838272e-06
"(256,)",0.01,64,0.801440329218107,0.19855967078189296,0.6675262451171875,3.6283811695648707e-06
"(256,)",0.01,128,0.7993827160493827,0.2006172839506173,0.5770409107208252,3.498390629873075e-06
"(256,)",0.01,256,0.8076131687242798,0.1923868312757202,0.6323440074920654,3.598817789806343e-06
"(256,)",0.05,16,0.7674897119341564,0.23251028806584362,1.4238858222961426,5.057782555490849e-06
"(256,)",0.05,32,0.7623456790123457,0.23765432098765427,0.8409297466278076,3.883623163233093e-06
"(256,)",0.05,64,0.7746913580246914,0.22530864197530864,0.5558607578277588,3.47356251863665e-06
"(256,)",0.05,128,0.7829218106995884,0.21707818930041156,0.4509119987487793,2.7583767981376484e-06
"(256,)",0.05,256,0.7767489711934157,0.22325102880658432,0.5469939708709717,3.4756032386608266e-06
"(512,)",0.0001,16,0.7870370370370371,0.2129629629629629,2.231846809387207,6.187052169084716e-06
"(512,)",0.0001,32,0.7849794238683128,0.21502057613168724,1.5772335529327393,5.28067864952662e-06
"(512,)",0.0001,64,0.7808641975308642,0.21913580246913578,1.2337195873260498,4.442343281363363e-06
"(512,)",0.0001,128,0.7757201646090535,0.22427983539094654,1.4260797500610352,4.558054243729942e-06
"(512,)",0.0001,256,0.7592592592592593,0.2407407407407407,1.3909237384796143,4.945735050188994e-06
"(512,)",0.0005,16,0.7952674897119342,0.20473251028806583,2.402499198913574,6.4471126180949815e-06
"(512,)",0.0005,32,0.7952674897119342,0.20473251028806583,1.6853833198547363,5.077679991599356e-06
"(512,)",0.0005,64,0.7901234567901234,0.2098765432098766,1.3054332733154297,4.883426661865485e-06
"(512,)",0.0005,128,0.7932098765432098,0.20679012345679015,1.3879015445709229,4.152137577059763e-06
"(512,)",0.0005,256,0.7849794238683128,0.21502057613168724,1.1196808815002441,4.475765844293949e-06
"(512,)",0.001,16,0.7983539094650206,0.2016460905349794,1.7358386516571045,5.488049867516989e-06
"(512,)",0.001,32,0.7962962962962963,0.20370370370370372,1.1942012310028076,4.301435995764004e-06
"(512,)",0.001,64,0.7942386831275721,0.20576131687242794,0.9572365283966064,4.137630883090387e-06
"(512,)",0.001,128,0.7921810699588477,0.20781893004115226,0.9658465385437012,4.13603724514102e-06
"(512,)",0.001,256,0.7932098765432098,0.20679012345679015,1.0821869373321533,4.390306129221106e-06
"(512,)",0.005,16,0.7911522633744856,0.20884773662551437,1.4719350337982178,5.015648805256249e-06
"(512,)",0.005,32,0.7860082304526749,0.21399176954732513,1.0482103824615479,4.323300109988587e-06
"(512,)",0.005,64,0.7890946502057613,0.2109053497942387,0.8730404376983643,3.943128128807347e-06
"(512,)",0.005,128,0.7993827160493827,0.2006172839506173,0.9552936553955078,4.159107227333032e-06
"(512,)",0.005,256,0.7973251028806584,0.2026748971193416,1.0830702781677246,4.37190111152115e-06
"(512,)",0.01,16,0.7890946502057613,0.2109053497942387,1.397876501083374,4.909083604665629e-06
"(512,)",0.01,32,0.7870370370370371,0.2129629629629629,0.945643424987793,4.1048607921649405e-06
"(512,)",0.01,64,0.779835390946502,0.220164609053498,0.7570455074310303,3.7124923220838647e-06
"(512,)",0.01,128,0.7973251028806584,0.2026748971193416,0.8060145378112793,3.820499949387311e-06
"(512,)",0.01,256,0.7911522633744856,0.20884773662551437,1.0410563945770264,4.306002980224741e-06
"(512,)",0.05,16,0.7417695473251029,0.2582304526748971,1.347421646118164,4.938408202152011e-06
"(512,)",0.05,32,0.7664609053497943,0.23353909465020573,0.8339378833770752,3.9046506963241645e-06
"(512,)",0.05,64,0.7788065843621399,0.2211934156378601,0.6203124523162842,3.544396879634926e-06
"(512,)",0.05,128,0.7849794238683128,0.21502057613168724,0.5819368362426758,3.4948302141340193e-06
"(512,)",0.05,256,0.7777777777777778,0.2222222222222222,0.8141593933105469,3.837351646505749e-06
"(32, 32)",0.0001,16,0.779835390946502,0.220164609053498,1.1387736797332764,4.553226790567227e-06
"(32, 32)",0.0001,32,0.7849794238683128,0.21502057613168724,0.6896240711212158,3.658440061575433e-06
"(32, 32)",0.0001,64,0.7777777777777778,0.2222222222222222,0.37888288497924805,3.2117233216391125e-06
"(32, 32)",0.0001,128,0.7746913580246914,0.22530864197530864,0.25255274772644043,3.070232354781573e-06
"(32, 32)",0.0001,256,0.7386831275720165,0.2613168724279835,0.18552112579345703,2.9597887443083563e-06
"(32, 32)",0.0005,16,0.7860082304526749,0.21399176954732513,1.128126859664917,4.447798807471367e-06
"(32, 32)",0.0005,32,0.7880658436213992,0.2119341563786008,0.628565788269043,3.5643024149395387e-06
"(32, 32)",0.0005,64,0.7849794238683128,0.21502057613168724,0.38554859161376953,3.239723994751841e-06
"(32, 32)",0.0005,128,0.7829218106995884,0.21707818930041156,0.2590820789337158,3.067435183056965e-06
"(32, 32)",0.0005,256,0.7870370370370371,0.2129629629629629,0.18610930442810059,2.9745494030056953e-06
"(32, 32)",0.001,16,0.7911522633744856,0.20884773662551437,1.1512916088104248,4.592113452852396e-06
"(32, 32)",0.001,32,0.7962962962962963,0.20370370370370372,0.6329960823059082,3.5587692928267136e-06
"(32, 32)",0.001,64,0.7890946502057613,0.2109053497942387,0.3880195617675781,3.2251177424126414e-06
"(32, 32)",0.001,128,0.7932098765432098,0.20679012345679015,0.26406073570251465,2.6834423192538205e-06
"(32, 32)",0.001,256,0.7880658436213992,0.2119341563786008,0.1868448257446289,2.974098490863061e-06
"(32, 32)",0.005,16,0.8024691358024691,0.19753086419753085,1.1334152221679688,4.5580196313564204e-06
"(32, 32)",0.005,32,0.7870370370370371,0.2129629629629629,0.6094934940338135,3.536474452278385e-06
"(32, 32)",0.005,64,0.7849794238683128,0.21502057613168724,0.37485671043395996,3.232176675123862e-06
"(32, 32)",0.005,128,0.7952674897119342,0.20473251028806583,0.2458629608154297,3.0398567003687778e-06
"(32, 32)",0.005,256,0.8004115226337448,0.19958847736625518,0.18004822731018066,2.9450318630215378e-06
"(32, 32)",0.01,16,0.7788065843621399,0.2211934156378601,1.0763969421386719,4.380552582191553e-06
"(32, 32)",0.01,32,0.7829218106995884,0.21707818930041156,0.6183991432189941,3.5540975770690967e-06
"(32, 32)",0.01,64,0.7839506172839507,0.21604938271604934,0.37203454971313477,3.2352795040068664e-06
"(32, 32)",0.01,128,0.7911522633744856,0.20884773662551437,0.257185697555542,3.0663555441851484e-06
"(32, 32)",0.01,256,0.8117283950617284,0.18827160493827155,0.1872692108154297,2.978308124853021e-06
"(32, 32)",0.05,16,0.7458847736625515,0.25411522633744854,0.8281419277191162,3.860872853923453e-06
"(32, 32)",0.05,32,0.7314814814814815,0.2685185185185185,0.5861363410949707,3.5128303894012874e-06
"(32, 32)",0.05,64,0.7736625514403292,0.22633744855967075,0.34915757179260254,3.181841607271798e-06
"(32, 32)",0.05,128,0.7777777777777778,0.2222222222222222,0.24998688697814941,3.054779831758678e-06
"(32, 32)",0.05,256,0.7818930041152263,0.21810699588477367,0.17363405227661133,2.949884374154437e-06
"(64, 64)",0.0001,16,0.7932098765432098,0.20679012345679015,1.4699153900146484,5.1026691693833296e-06
"(64, 64)",0.0001,32,0.7901234567901234,0.2098765432098766,0.8257837295532227,3.850729927469713e-06
"(64, 64)",0.0001,64,0.7870370370370371,0.2129629629629629,0.5555322170257568,3.465778427610932e-06
"(64, 64)",0.0001,128,0.7736625514403292,0.22633744855967075,0.4851796627044678,3.3797267639423265e-06
"(64, 64)",0.0001,256,0.7582304526748971,0.24176954732510292,0.4242372512817383,3.28340104830175e-06
"(64, 64)",0.0005,16,0.8004115226337448,0.19958847736625518,1.4223644733428955,5.04645906412974e-06
"(64, 64)",0.0005,32,0.7942386831275721,0.20576131687242794,0.8206653594970703,3.938385575793184e-06
"(64, 64)",0.0005,64,0.7942386831275721,0.20576131687242794,0.5471811294555664,3.4632925226969617e-06
"(64, 64)",0.0005,128,0.7942386831275721,0.20576131687242794,0.4938697814941406,3.393982172396468e-06
"(64, 64)",0.0005,256,0.7890946502057613,0.2109053497942387,0.438215970993042,3.300378091171776e-06
"(64, 64)",0.001,16,0.7962962962962963,0.20370370370370372,1.4374027252197266,5.058976141335191e-06
"(64, 64)",0.001,32,0.7993827160493827,0.2006172839506173,0.8497393131256104,3.917081916813053e-06
"(64, 64)",0.001,64,0.7911522633744856,0.20884773662551437,0.5305349826812744,3.431452781574981e-06
"(64, 64)",0.001,128,0.8024691358024691,0.19753086419753085,0.4905993938446045,3.36314896257274e-06
"(64, 64)",0.001,256,0.7921810699588477,0.20781893004115226,0.40682101249694824,3.2581944131576535e-06
"(64, 64)",0.005,16,0.7952674897119342,0.20473251028806583,1.3990108966827393,5.027507767297506e-06
"(64, 64)",0.005,32,0.7983539094650206,0.2016460905349794,0.8250889778137207,3.849323605240202e-06
"(64, 64)",0.005,64,0.8055555555555556,0.19444444444444442,0.5450093746185303,3.4513166449828205e-06
"(64, 64)",0.005,128,0.7983539094650206,0.2016460905349794,0.49659013748168945,2.879627196360077e-06
"(64, 64)",0.005,256,0.8045267489711934,0.19547325102880664,0.4047682285308838,3.276881458025119e-06
"(64, 64)",0.01,16,0.7870370370370371,0.2129629629629629,1.431485891342163,4.963879702364713e-06
"(64, 64)",0.01,32,0.8024691358024691,0.19753086419753085,0.8146347999572754,3.86703246070892e-06
"(64, 64)",0.01,64,0.8096707818930041,0.19032921810699588,0.53957200050354,3.4244930591311337e-06
"(64, 64)",0.01,128,0.7973251028806584,0.2026748971193416,0.47794175148010254,3.3509368265775815e-06
"(64, 64)",0.01,256,0.7973251028806584,0.2026748971193416,0.4114573001861572,2.9323785855744245e-06
"(64, 64)",0.05,16,0.7181069958847737,0.28189300411522633,1.4079596996307373,4.908186441443333e-06
"(64, 64)",0.05,32,0.7551440329218106,0.24485596707818935,0.763197660446167,3.7183000278164985e-06
"(64, 64)",0.05,64,0.7767489711934157,0.22325102880658432,0.5067081451416016,3.051310776511711e-06
"(64, 64)",0.05,128,0.7582304526748971,0.24176954732510292,0.4374198913574219,3.282256498636689e-06
"(64, 64)",0.05,256,0.8004115226337448,0.19958847736625518,0.35117125511169434,3.226021041973145e-06
"(128, 128)",0.0001,16,0.7757201646090535,0.22427983539094654,3.9772403240203857,8.77955185225722e-06
"(128, 128)",0.0001,32,0.7767489711934157,0.22325102880658432,2.338770627975464,6.178502395944535e-06
"(128, 128)",0.0001,64,0.7839506172839507,0.21604938271604934,1.5479800701141357,5.22976217415505e-06
"(128, 128)",0.0001,128,0.7829218106995884,0.21707818930041156,1.4423801898956299,4.99962958027165e-06
"(128, 128)",0.0001,256,0.7664609053497943,0.23353909465020573,1.6352460384368896,5.414392168476976e-06
"(128, 128)",0.0005,16,0.7973251028806584,0.2026748971193416,3.9734091758728027,8.728061686315271e-06
"(128, 128)",0.0005,32,0.7932098765432098,0.20679012345679015,2.281407356262207,6.184419666688604e-06
"(128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,1.5591115951538086,5.148539370507508e-06
"(128, 128)",0.0005,128,0.7921810699588477,0.20781893004115226,1.431701421737671,5.057990911063442e-06
"(128, 128)",0.0005,256,0.7788065843621399,0.2211934156378601,1.7322964668273926,5.47885557897237e-06
"(128, 128)",0.001,16,0.7942386831275721,0.20576131687242794,3.9075355529785156,8.615335100751824e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,2.3185980319976807,6.234342781926718e-06
"(128, 128)",0.001,64,0.7942386831275721,0.20576131687242794,1.5412228107452393,5.210047559883258e-06
"(128, 128)",0.001,128,0.7911522633744856,0.20884773662551437,1.430816888809204,5.264125398150464e-06
"(128, 128)",0.001,256,0.7932098765432098,0.20679012345679015,1.5068285465240479,5.328199900242141e-06
"(128, 128)",0.005,16,0.7901234567901234,0.2098765432098766,3.889448881149292,8.698753402310487e-06
"(128, 128)",0.005,32,0.7870370370370371,0.2129629629629629,2.255089282989502,6.16560253603349e-06
"(128, 128)",0.005,64,0.7983539094650206,0.2016460905349794,1.5197103023529053,5.1267696218005414e-06
"(128, 128)",0.005,128,0.7870370370370371,0.2129629629629629,1.372016429901123,5.036644729843702e-06
"(128, 128)",0.005,256,0.7880658436213992,0.2119341563786008,1.592271089553833,5.620530741876449e-06
"(128, 128)",0.01,16,0.7839506172839507,0.21604938271604934,3.9055511951446533,8.651559153042734e-06
"(128, 128)",0.01,32,0.7952674897119342,0.20473251028806583,2.195481777191162,6.00685817040606e-06
"(128, 128)",0.01,64,0.7952674897119342,0.20473251028806583,1.450800895690918,5.001271116535243e-06
"(128, 128)",0.01,128,0.7880658436213992,0.2119341563786008,1.3417201042175293,4.833464571757836e-06
"(128, 128)",0.01,256,0.7757201646090535,0.22427983539094654,1.4933345317840576,4.863874712666093e-06
"(128, 128)",0.05,16,0.7767489711934157,0.22325102880658432,3.865187168121338,8.794115242766928e-06
"(128, 128)",0.05,32,0.7705761316872428,0.22942386831275718,2.1234583854675293,5.530560955114166e-06
"(128, 128)",0.05,64,0.7829218106995884,0.21707818930041156,1.3324010372161865,4.50667286804246e-06
"(128, 128)",0.05,128,0.7849794238683128,0.21502057613168724,1.247645378112793,4.791594678904213e-06
"(128, 128)",0.05,256,0.7818930041152263,0.21810699588477367,1.4184165000915527,3.7940075543675468e-06
"(256, 256)",0.0001,16,0.8055555555555556,0.19444444444444442,9.597204446792603,1.7493842455473495e-05
"(256, 256)",0.0001,32,0.7952674897119342,0.20473251028806583,6.879825830459595,1.3348931866235587e-05
"(256, 256)",0.0001,64,0.7829218106995884,0.21707818930041156,6.63515043258667,1.3341334136109148e-05
"(256, 256)",0.0001,128,0.7870370370370371,0.2129629629629629,4.640589237213135,1.0240061420229226e-05
"(256, 256)",0.0001,256,0.7808641975308642,0.21913580246913578,2.9046032428741455,7.65719602362678e-06
"(256, 256)",0.0005,16,0.8076131687242798,0.1923868312757202,9.54625654220581,1.776746660769331e-05
"(256, 256)",0.0005,32,0.801440329218107,0.19855967078189296,7.119116544723511,1.3970653731122184e-05
"(256, 256)",0.0005,64,0.8189300411522634,0.18106995884773658,6.91857385635376,1.4011330444899263e-05
"(256, 256)",0.0005,128,0.8024691358024691,0.19753086419753085,4.663233280181885,1.0302966554405368e-05
"(256, 256)",0.0005,256,0.7870370370370371,0.2129629629629629,2.8990137577056885,7.533941639025826e-06
"(256, 256)",0.001,16,0.8127572016460906,0.18724279835390945,9.694788217544556,1.7769463393118615e-05
"(256, 256)",0.001,32,0.8076131687242798,0.1923868312757202,6.976809978485107,1.3492405618950482e-05
"(256, 256)",0.001,64,0.8127572016460906,0.18724279835390945,6.560742139816284,1.320400235967529e-05
"(256, 256)",0.001,128,0.8189300411522634,0.18106995884773658,4.616003751754761,1.0176231445199434e-05
"(256, 256)",0.001,256,0.7983539094650206,0.2016460905349794,4.472883224487305,1.0306843485104566e-05
"(256, 256)",0.005,16,0.8106995884773662,0.18930041152263377,12.941225051879883,2.252325659930357e-05
"(256, 256)",0.005,32,0.7911522633744856,0.20884773662551437,12.599327325820923,2.194223507386414e-05
"(256, 256)",0.005,64,0.8127572016460906,0.18724279835390945,12.085618019104004,2.2196182629946728e-05
"(256, 256)",0.005,128,0.8034979423868313,0.19650205761316875,6.996422529220581,1.467390873654405e-05
"(256, 256)",0.005,256,0.8117283950617284,0.18827160493827155,4.910594701766968,1.09879645573935e-05
"(256, 256)",0.01,16,0.7921810699588477,0.20781893004115226,13.64554238319397,2.3769946207610554e-05
"(256, 256)",0.01,32,0.8034979423868313,0.19650205761316875,11.840017318725586,2.1049427409627575e-05
"(256, 256)",0.01,64,0.808641975308642,0.191358024691358,11.894351482391357,2.1837145846660735e-05
"(256, 256)",0.01,128,0.8055555555555556,0.19444444444444442,6.920498371124268,1.4268570896220668e-05
"(256, 256)",0.01,256,0.7788065843621399,0.2211934156378601,4.6308088302612305,1.0466961969706327e-05
"(256, 256)",0.05,16,0.7325102880658436,0.2674897119341564,11.840281963348389,2.103208608884646e-05
"(256, 256)",0.05,32,0.7448559670781894,0.25514403292181065,11.975780248641968,2.1314696454442622e-05
"(256, 256)",0.05,64,0.7818930041152263,0.21810699588477367,11.857921123504639,2.173707107585296e-05
"(256, 256)",0.05,128,0.7674897119341564,0.23251028806584362,6.856154918670654,1.4069690232251509e-05
"(256, 256)",0.05,256,0.7767489711934157,0.22325102880658432,4.556405067443848,1.0007623768902032e-05
"(512, 512)",0.0001,16,0.8096707818930041,0.19032921810699588,122.91136002540588,0.0001865540244713904
