layers,lr,batch,val_acc,error,time_s,co2_kg
"(64, 64)",0.005,128,0.7983539094650206,0.2016460905349794,0.6109812259674072,3.557158308218625e-06
"(64, 64)",0.005,256,0.8045267489711934,0.19547325102880664,0.5346922874450684,3.4329123270477813e-06
"(64, 64)",0.01,16,0.7870370370370371,0.2129629629629629,2.0195088386535645,5.7494425416569854e-06
"(64, 64)",0.01,32,0.8024691358024691,0.19753086419753085,1.1042029857635498,4.418758124191129e-06
"(64, 64)",0.01,64,0.8096707818930041,0.19032921810699588,0.7809011936187744,3.785691550913003e-06
"(64, 64)",0.01,128,0.7973251028806584,0.2026748971193416,0.7747237682342529,3.7796493684801285e-06
"(64, 64)",0.01,256,0.7973251028806584,0.2026748971193416,0.5846059322357178,3.5215714313723253e-06
"(64, 64)",0.05,16,0.7181069958847737,0.28189300411522633,1.7343204021453857,5.365182183748408e-06
"(64, 64)",0.05,32,0.7551440329218106,0.24485596707818935,1.1483447551727295,4.313519548239916e-06
"(64, 64)",0.05,64,0.7767489711934157,0.22325102880658432,0.7098228931427002,3.6900767356593927e-06
"(64, 64)",0.05,128,0.7582304526748971,0.24176954732510292,0.739025354385376,3.709928585102842e-06
"(64, 64)",0.05,256,0.8004115226337448,0.19958847736625518,0.49320101737976074,3.3913599071273194e-06
"(128, 128)",0.0001,16,0.7757201646090535,0.22427983539094654,4.850157976150513,9.982129365543013e-06
"(128, 128)",0.0001,32,0.7767489711934157,0.22325102880658432,2.9495885372161865,7.42781916459379e-06
"(128, 128)",0.0001,64,0.7839506172839507,0.21604938271604934,1.8963379859924316,5.708233476195203e-06
"(128, 128)",0.0001,128,0.7829218106995884,0.21707818930041156,2.1811091899871826,5.98266401212665e-06
"(128, 128)",0.0001,256,0.7664609053497943,0.23353909465020573,2.9707159996032715,7.39900183421393e-06
"(128, 128)",0.0005,16,0.7973251028806584,0.2026748971193416,4.414072751998901,9.474835007483848e-06
"(128, 128)",0.0005,32,0.7932098765432098,0.20679012345679015,2.8141021728515625,6.882526199743501e-06
"(128, 128)",0.0005,64,0.7932098765432098,0.20679012345679015,2.3731496334075928,6.5179037615937645e-06
"(128, 128)",0.0005,128,0.7921810699588477,0.20781893004115226,2.4431118965148926,6.2234152241102275e-06
"(128, 128)",0.0005,256,0.7788065843621399,0.2211934156378601,2.870096445083618,7.245103074266031e-06
"(128, 128)",0.001,16,0.7942386831275721,0.20576131687242794,4.576199531555176,9.25793357135795e-06
"(128, 128)",0.001,32,0.7818930041152263,0.21810699588477367,3.0609426498413086,7.440572145097404e-06
"(128, 128)",0.001,64,0.7942386831275721,0.20576131687242794,1.9117794036865234,5.594716603835261e-06
"(128, 128)",0.001,128,0.7911522633744856,0.20884773662551437,2.466575860977173,6.50432243417593e-06
